관측소명:태안항,,,,,,,,,,,,,,
위도:37.006722,,,,,,,,,,,,,,
경도:126.270222,,,,,,,,,,,,,,
관측시간,유속(cm/s),유향(16points),유향(deg),수온(℃),유의파고(m),유의파주기(sec),최대파고(m),최대파주기(sec),풍속(m/s),풍향(16points),풍향(deg),기온(℃),기압(hPa),시정(m)
2024-06-19 11:10,13.4,북동,39,17.27,-,-,-,-,-,-,-,-,-,-
2024-06-19 11:20,15.6,북북동,32,17.2,-,-,-,-,-,-,-,-,-,-
2024-06-19 11:30,16.6,북북동,31,17.41,-,-,-,-,-,-,-,-,-,-
2024-06-19 11:40,22.3,북북동,26,17.27,-,-,-,-,-,-,-,-,-,-
2024-06-19 11:50,29.1,북동,46,17.16,-,-,-,-,-,-,-,-,-,-
2024-06-19 12:00,23.5,북동,48,17.24,-,-,-,-,-,-,-,-,-,-
2024-06-19 12:10,23.9,북동,43,17.15,-,-,-,-,-,-,-,-,-,-
2024-06-19 12:20,33.2,북동,48,16.83,-,-,-,-,-,-,-,-,-,-
2024-06-19 12:30,35.7,동,100,16.87,-,-,-,-,-,-,-,-,-,-
2024-06-19 12:40,24.1,동남동,102,17.09,-,-,-,-,-,-,-,-,-,-
2024-06-19 12:50,18.3,동북동,58,16.74,-,-,-,-,-,-,-,-,-,-
2024-06-19 13:00,21.6,동,99,16.81,-,-,-,-,-,-,-,-,-,-
2024-06-19 13:10,18.4,북동,36,16.68,-,-,-,-,-,-,-,-,-,-
2024-06-19 13:20,20.5,북북동,27,16.63,-,-,-,-,-,-,-,-,-,-
2024-06-19 13:30,23.3,북동,39,16.67,-,-,-,-,-,-,-,-,-,-
2024-06-19 13:40,27.2,북동,45,16.6,-,-,-,-,-,-,-,-,-,-
2024-06-19 13:50,22.1,북동,42,16.38,-,-,-,-,-,-,-,-,-,-
2024-06-19 14:00,21.1,동,96,16.53,-,-,-,-,-,-,-,-,-,-
2024-06-19 14:10,18.3,북북동,28,16.44,-,-,-,-,-,-,-,-,-,-
2024-06-19 14:20,18.1,동남동,114,16.29,-,-,-,-,-,-,-,-,-,-
2024-06-19 14:30,8.5,동남동,108,16.28,-,-,-,-,-,-,-,-,-,-
2024-06-19 14:40,10.3,북북동,20,16.3,-,-,-,-,-,-,-,-,-,-
2024-06-19 14:50,15.7,북동,35,16.29,-,-,-,-,-,-,-,-,-,-
2024-06-19 15:00,12.9,북동,51,16.27,-,-,-,-,-,-,-,-,-,-
2024-06-19 15:10,9.1,북북서,346,16.27,-,-,-,-,-,-,-,-,-,-
2024-06-19 15:20,13.6,남,178,16.27,-,-,-,-,-,-,-,-,-,-
2024-06-19 15:30,14.6,서,263,16.53,-,-,-,-,-,-,-,-,-,-
2024-06-19 15:40,20.5,남남동,149,16.48,-,-,-,-,-,-,-,-,-,-
2024-06-19 15:50,25.4,서남서,252,16.7,-,-,-,-,-,-,-,-,-,-
2024-06-19 16:00,21,동남동,123,16.6,-,-,-,-,-,-,-,-,-,-
2024-06-19 16:10,26,서남서,246,16.5,-,-,-,-,-,-,-,-,-,-
2024-06-19 16:20,24,서남서,243,16.59,-,-,-,-,-,-,-,-,-,-
2024-06-19 16:30,31.1,남서,235,16.56,-,-,-,-,-,-,-,-,-,-
2024-06-19 16:40,29.7,남서,236,16.68,-,-,-,-,-,-,-,-,-,-
2024-06-19 16:50,34,남서,232,16.66,-,-,-,-,-,-,-,-,-,-
2024-06-19 17:00,55.1,동,96,16.82,-,-,-,-,-,-,-,-,-,-
2024-06-19 17:10,56.7,남서,230,16.78,-,-,-,-,-,-,-,-,-,-
2024-06-19 17:20,63.3,남서,235,16.87,-,-,-,-,-,-,-,-,-,-
2024-06-19 17:30,67.6,남서,233,16.91,-,-,-,-,-,-,-,-,-,-
2024-06-19 17:40,63,남서,231,16.98,-,-,-,-,-,-,-,-,-,-
2024-06-19 17:50,64.5,남서,232,17,-,-,-,-,-,-,-,-,-,-
2024-06-19 18:00,65.7,남서,235,17.12,-,-,-,-,-,-,-,-,-,-
2024-06-19 18:10,80.1,남서,232,16.86,-,-,-,-,-,-,-,-,-,-
2024-06-19 18:20,75.5,남서,233,16.97,-,-,-,-,-,-,-,-,-,-
2024-06-19 18:30,83,남서,235,16.88,-,-,-,-,-,-,-,-,-,-
2024-06-19 18:40,78.3,남서,232,17.01,-,-,-,-,-,-,-,-,-,-
2024-06-19 18:50,77.5,동,100,17.18,-,-,-,-,-,-,-,-,-,-
2024-06-19 19:00,91.3,남서,235,17.54,-,-,-,-,-,-,-,-,-,-
2024-06-19 19:10,67.9,서남서,243,17.76,-,-,-,-,-,-,-,-,-,-
2024-06-19 19:20,64.9,서남서,245,17.98,-,-,-,-,-,-,-,-,-,-
2024-06-19 19:30,54.7,서남서,243,17.49,-,-,-,-,-,-,-,-,-,-
2024-06-19 19:40,83.9,서남서,246,17.45,-,-,-,-,-,-,-,-,-,-
2024-06-19 19:50,66.7,서남서,244,17.3,-,-,-,-,-,-,-,-,-,-
2024-06-19 20:00,55.1,서남서,239,17.36,-,-,-,-,-,-,-,-,-,-
2024-06-19 20:10,35.9,서남서,242,17.56,-,-,-,-,-,-,-,-,-,-
2024-06-19 20:20,44.2,서남서,241,17.74,-,-,-,-,-,-,-,-,-,-
2024-06-19 20:30,37.4,서남서,251,17.84,-,-,-,-,-,-,-,-,-,-
2024-06-19 20:40,28.3,동,96,18.12,-,-,-,-,-,-,-,-,-,-
2024-06-19 20:50,23,서남서,257,17.84,-,-,-,-,-,-,-,-,-,-
2024-06-19 21:00,21.2,서,271,17.75,-,-,-,-,-,-,-,-,-,-
2024-06-19 21:10,22.1,서북서,285,17.69,-,-,-,-,-,-,-,-,-,-
2024-06-19 21:20,12.5,서북서,287,17.76,-,-,-,-,-,-,-,-,-,-
2024-06-19 21:30,16.3,서북서,301,17.68,-,-,-,-,-,-,-,-,-,-
2024-06-19 21:40,11.1,서북서,303,17.51,-,-,-,-,-,-,-,-,-,-
2024-06-19 21:50,6.3,북,359,17.54,-,-,-,-,-,-,-,-,-,-
2024-06-19 22:00,15.7,동북동,76,17.68,-,-,-,-,-,-,-,-,-,-
2024-06-19 22:10,23.9,동북동,77,17.61,-,-,-,-,-,-,-,-,-,-
2024-06-19 22:20,20.6,북동,51,17.61,-,-,-,-,-,-,-,-,-,-
2024-06-19 22:30,14.3,북동,50,17.63,-,-,-,-,-,-,-,-,-,-
2024-06-19 22:40,17.5,북동,43,17.65,-,-,-,-,-,-,-,-,-,-
2024-06-19 22:50,20.3,북동,41,17.54,-,-,-,-,-,-,-,-,-,-
2024-06-19 23:00,22.9,북북동,32,17.43,-,-,-,-,-,-,-,-,-,-
2024-06-19 23:10,25.1,북동,45,17.42,-,-,-,-,-,-,-,-,-,-
2024-06-19 23:20,31,북동,48,17.41,-,-,-,-,-,-,-,-,-,-
2024-06-19 23:30,28.2,북동,42,17.43,-,-,-,-,-,-,-,-,-,-
2024-06-19 23:40,37.6,북동,45,17.47,-,-,-,-,-,-,-,-,-,-
2024-06-19 23:50,34.7,북동,44,17.26,-,-,-,-,-,-,-,-,-,-
2024-06-20 0:00,26.3,북동,52,16.89,-,-,-,-,-,-,-,-,-,-
2024-06-20 0:10,42.7,북동,48,16.7,-,-,-,-,-,-,-,-,-,-
2024-06-20 0:20,48.2,북동,46,16.64,-,-,-,-,-,-,-,-,-,-
2024-06-20 0:30,45.7,북동,43,16.6,-,-,-,-,-,-,-,-,-,-
2024-06-20 0:40,56.6,동남동,105,16.49,-,-,-,-,-,-,-,-,-,-
2024-06-20 0:50,49.2,북동,50,16.37,-,-,-,-,-,-,-,-,-,-
2024-06-20 1:00,37.4,동북동,64,16.29,-,-,-,-,-,-,-,-,-,-
2024-06-20 1:10,49.3,북동,41,16.3,-,-,-,-,-,-,-,-,-,-
2024-06-20 1:20,24.5,동,94,16.31,-,-,-,-,-,-,-,-,-,-
2024-06-20 1:30,16.2,남동,134,16.3,-,-,-,-,-,-,-,-,-,-
2024-06-20 1:40,16.4,남동,134,16.2,-,-,-,-,-,-,-,-,-,-
2024-06-20 1:50,17.7,남동,135,16.16,-,-,-,-,-,-,-,-,-,-
2024-06-20 2:00,23.5,동북동,71,16.1,-,-,-,-,-,-,-,-,-,-
2024-06-20 2:10,17.6,동북동,70,16.04,-,-,-,-,-,-,-,-,-,-
2024-06-20 2:20,15.2,동북동,71,15.98,-,-,-,-,-,-,-,-,-,-
2024-06-20 2:30,8.2,북동,52,15.94,-,-,-,-,-,-,-,-,-,-
2024-06-20 2:40,6,북북동,22,15.9,-,-,-,-,-,-,-,-,-,-
2024-06-20 2:50,5.5,북북서,332,15.8,-,-,-,-,-,-,-,-,-,-
2024-06-20 3:00,4.2,북서,312,15.72,-,-,-,-,-,-,-,-,-,-
2024-06-20 3:10,2.7,남동,137,15.7,-,-,-,-,-,-,-,-,-,-
2024-06-20 3:20,3.8,동남동,114,15.65,-,-,-,-,-,-,-,-,-,-
2024-06-20 3:30,8.5,서,265,15.67,-,-,-,-,-,-,-,-,-,-
2024-06-20 3:40,16.1,서남서,258,15.68,-,-,-,-,-,-,-,-,-,-
2024-06-20 3:50,18.7,서남서,256,15.71,-,-,-,-,-,-,-,-,-,-
2024-06-20 4:00,20.6,서,262,15.72,-,-,-,-,-,-,-,-,-,-
2024-06-20 4:10,17.8,서,263,15.71,-,-,-,-,-,-,-,-,-,-
2024-06-20 4:20,16.8,서,262,15.72,-,-,-,-,-,-,-,-,-,-
2024-06-20 4:30,21.5,서남서,253,15.79,-,-,-,-,-,-,-,-,-,-
2024-06-20 4:40,22.1,서남서,253,15.81,-,-,-,-,-,-,-,-,-,-
2024-06-20 4:50,21.4,서남서,252,15.82,-,-,-,-,-,-,-,-,-,-
2024-06-20 5:00,18.2,서남서,252,15.85,-,-,-,-,-,-,-,-,-,-
2024-06-20 5:10,22.4,서남서,246,15.96,-,-,-,-,-,-,-,-,-,-
2024-06-20 5:20,27.3,서남서,250,16.02,-,-,-,-,-,-,-,-,-,-
2024-06-20 5:30,34.8,동남동,107,16.03,-,-,-,-,-,-,-,-,-,-
2024-06-20 5:40,31.1,남서,231,16.17,-,-,-,-,-,-,-,-,-,-
2024-06-20 5:50,33.8,남서,230,16.23,-,-,-,-,-,-,-,-,-,-
2024-06-20 6:00,59.3,남서,234,16.18,-,-,-,-,-,-,-,-,-,-
2024-06-20 6:10,49.3,동,99,16.47,-,-,-,-,-,-,-,-,-,-
2024-06-20 6:20,74.5,남서,236,16.74,-,-,-,-,-,-,-,-,-,-
2024-06-20 6:30,89.2,서남서,237,16.98,-,-,-,-,-,-,-,-,-,-
2024-06-20 6:40,87.5,서남서,238,16.86,-,-,-,-,-,-,-,-,-,-
2024-06-20 6:50,95.9,동,100,16.8,-,-,-,-,-,-,-,-,-,-
2024-06-20 7:00,83.1,서남서,237,16.66,-,-,-,-,-,-,-,-,-,-
2024-06-20 7:10,70,남서,236,16.68,-,-,-,-,-,-,-,-,-,-
2024-06-20 7:20,86.2,서남서,241,17.25,-,-,-,-,-,-,-,-,-,-
2024-06-20 7:30,86.7,서남서,239,17.41,-,-,-,-,-,-,-,-,-,-
2024-06-20 7:40,83,서남서,241,17.35,-,-,-,-,-,-,-,-,-,-
2024-06-20 7:50,65.7,서남서,240,17.37,-,-,-,-,-,-,-,-,-,-
2024-06-20 8:00,67.7,서남서,239,17.37,-,-,-,-,-,-,-,-,-,-
2024-06-20 8:10,67.7,서남서,239,17.45,-,-,-,-,-,-,-,-,-,-
2024-06-20 8:20,71.7,서남서,242,17.25,-,-,-,-,-,-,-,-,-,-
2024-06-20 8:30,70,서남서,243,17.27,-,-,-,-,-,-,-,-,-,-
2024-06-20 8:40,58.6,서남서,239,17.41,-,-,-,-,-,-,-,-,-,-
2024-06-20 8:50,48.9,서남서,241,17.52,-,-,-,-,-,-,-,-,-,-
2024-06-20 9:00,54.7,서남서,247,17.47,-,-,-,-,-,-,-,-,-,-
2024-06-20 9:10,33.5,서남서,250,17.38,-,-,-,-,-,-,-,-,-,-
2024-06-20 9:20,31.3,서남서,250,17.4,-,-,-,-,-,-,-,-,-,-
2024-06-20 9:30,29.5,서남서,251,17.48,-,-,-,-,-,-,-,-,-,-
2024-06-20 9:40,24.6,서남서,253,17.52,-,-,-,-,-,-,-,-,-,-
2024-06-20 9:50,22.7,서,267,17.48,-,-,-,-,-,-,-,-,-,-
2024-06-20 10:00,21.6,서,275,17.5,-,-,-,-,-,-,-,-,-,-
2024-06-20 10:10,21.3,서북서,295,17.54,-,-,-,-,-,-,-,-,-,-
2024-06-20 10:20,22.8,서북서,295,17.47,-,-,-,-,-,-,-,-,-,-
2024-06-20 10:30,16.3,북서,306,17.48,-,-,-,-,-,-,-,-,-,-
2024-06-20 10:40,16.5,남동,144,17.45,-,-,-,-,-,-,-,-,-,-
2024-06-20 10:50,21.2,북,5,17.46,-,-,-,-,-,-,-,-,-,-
2024-06-20 11:00,25.6,북동,42,17.45,-,-,-,-,-,-,-,-,-,-
2024-06-20 11:10,22.5,북동,47,17.43,-,-,-,-,-,-,-,-,-,-
2024-06-20 11:20,18.2,북동,46,17.45,-,-,-,-,-,-,-,-,-,-
2024-06-20 11:30,19.5,북동,38,17.47,-,-,-,-,-,-,-,-,-,-
2024-06-20 11:40,12.1,북동,52,17.45,-,-,-,-,-,-,-,-,-,-
2024-06-20 11:50,15,북동,46,17.38,-,-,-,-,-,-,-,-,-,-
2024-06-20 12:00,14.3,동남동,119,17.43,-,-,-,-,-,-,-,-,-,-
2024-06-20 12:10,19.9,동남동,104,17.43,-,-,-,-,-,-,-,-,-,-
2024-06-20 12:20,18.5,동남동,109,17.39,-,-,-,-,-,-,-,-,-,-
2024-06-20 12:30,21.6,동남동,110,17.38,-,-,-,-,-,-,-,-,-,-
2024-06-20 12:40,35.9,동남동,104,17.36,-,-,-,-,-,-,-,-,-,-
2024-06-20 12:50,30.8,동남동,111,17.44,-,-,-,-,-,-,-,-,-,-
2024-06-20 13:00,21.2,북동,49,17.55,-,-,-,-,-,-,-,-,-,-
2024-06-20 13:10,20.3,동북동,57,17.33,-,-,-,-,-,-,-,-,-,-
2024-06-20 13:20,31.6,북동,52,17.22,-,-,-,-,-,-,-,-,-,-
2024-06-20 13:30,36.2,북동,38,17.07,-,-,-,-,-,-,-,-,-,-
2024-06-20 13:40,49.2,북북동,32,16.85,-,-,-,-,-,-,-,-,-,-
2024-06-20 13:50,62.3,동,100,16.78,-,-,-,-,-,-,-,-,-,-
2024-06-20 14:00,51.3,동남동,102,16.77,-,-,-,-,-,-,-,-,-,-
2024-06-20 14:10,46.5,동,98,16.61,-,-,-,-,-,-,-,-,-,-
2024-06-20 14:20,37.1,북동,38,16.57,-,-,-,-,-,-,-,-,-,-
2024-06-20 14:30,36.4,북동,39,16.58,-,-,-,-,-,-,-,-,-,-
2024-06-20 14:40,31.3,북북동,33,16.44,-,-,-,-,-,-,-,-,-,-
2024-06-20 14:50,29.7,북동,44,16.3,-,-,-,-,-,-,-,-,-,-
2024-06-20 15:00,20,남동,129,16.26,-,-,-,-,-,-,-,-,-,-
2024-06-20 15:10,14,남동,142,16.09,-,-,-,-,-,-,-,-,-,-
2024-06-20 15:20,3,동,86,16.02,-,-,-,-,-,-,-,-,-,-
2024-06-20 15:30,5.9,서남서,250,16.05,-,-,-,-,-,-,-,-,-,-
2024-06-20 15:40,9.5,남,169,16.09,-,-,-,-,-,-,-,-,-,-
2024-06-20 15:50,15.1,남서,214,16.14,-,-,-,-,-,-,-,-,-,-
2024-06-20 16:00,19.1,남서,221,16.07,-,-,-,-,-,-,-,-,-,-
2024-06-20 16:10,21,남서,224,16.1,-,-,-,-,-,-,-,-,-,-
2024-06-20 16:20,23.6,서남서,245,16.09,-,-,-,-,-,-,-,-,-,-
2024-06-20 16:30,23.3,서남서,243,16.1,-,-,-,-,-,-,-,-,-,-
2024-06-20 16:40,23.3,서남서,244,16.21,-,-,-,-,-,-,-,-,-,-
2024-06-20 16:50,27.8,서남서,248,16.32,-,-,-,-,-,-,-,-,-,-
2024-06-20 17:00,31.8,서남서,249,16.67,-,-,-,-,-,-,-,-,-,-
2024-06-20 17:10,49.5,남서,235,16.71,-,-,-,-,-,-,-,-,-,-
2024-06-20 17:20,45.7,서남서,238,16.72,-,-,-,-,-,-,-,-,-,-
2024-06-20 17:30,54.5,서남서,239,16.69,-,-,-,-,-,-,-,-,-,-
2024-06-20 17:40,57,서남서,240,16.62,-,-,-,-,-,-,-,-,-,-
2024-06-20 17:50,51.1,서남서,237,16.81,-,-,-,-,-,-,-,-,-,-
2024-06-20 18:00,70.2,남서,235,17.07,-,-,-,-,-,-,-,-,-,-
2024-06-20 18:10,73.5,서남서,238,17.01,-,-,-,-,-,-,-,-,-,-
2024-06-20 18:20,84,남서,236,17.07,-,-,-,-,-,-,-,-,-,-
2024-06-20 18:30,96.9,남서,236,17.08,-,-,-,-,-,-,-,-,-,-
2024-06-20 18:40,91.8,남서,231,17.16,-,-,-,-,-,-,-,-,-,-
2024-06-20 18:50,89.5,남서,228,17.05,-,-,-,-,-,-,-,-,-,-
2024-06-20 19:00,94.6,동,99,16.87,-,-,-,-,-,-,-,-,-,-
2024-06-20 19:10,86.3,남서,232,17.09,-,-,-,-,-,-,-,-,-,-
2024-06-20 19:20,95.1,남서,235,17.15,-,-,-,-,-,-,-,-,-,-
2024-06-20 19:30,99.1,남서,233,17.24,-,-,-,-,-,-,-,-,-,-
2024-06-20 19:40,106.5,서남서,237,17.65,-,-,-,-,-,-,-,-,-,-
2024-06-20 19:50,83.5,서남서,244,17.3,-,-,-,-,-,-,-,-,-,-
2024-06-20 20:00,76.3,서남서,239,17.17,-,-,-,-,-,-,-,-,-,-
2024-06-20 20:10,60.4,남서,232,17.14,-,-,-,-,-,-,-,-,-,-
2024-06-20 20:20,53.2,남서,231,17.15,-,-,-,-,-,-,-,-,-,-
2024-06-20 20:30,37.1,서남서,238,17.16,-,-,-,-,-,-,-,-,-,-
2024-06-20 20:40,34.2,남서,232,17.17,-,-,-,-,-,-,-,-,-,-
2024-06-20 20:50,30.2,남서,232,17.23,-,-,-,-,-,-,-,-,-,-
2024-06-20 21:00,33.6,서남서,239,17.95,-,-,-,-,-,-,-,-,-,-
2024-06-20 21:10,40.5,서남서,251,17.82,-,-,-,-,-,-,-,-,-,-
2024-06-20 21:20,30.9,서남서,258,17.75,-,-,-,-,-,-,-,-,-,-
2024-06-20 21:30,30.4,서,263,17.73,-,-,-,-,-,-,-,-,-,-
2024-06-20 21:40,25.1,서,275,17.74,-,-,-,-,-,-,-,-,-,-
2024-06-20 21:50,21.5,서북서,282,17.77,-,-,-,-,-,-,-,-,-,-
2024-06-20 22:00,23.4,서북서,295,17.79,-,-,-,-,-,-,-,-,-,-
2024-06-20 22:10,19.4,서북서,303,17.8,-,-,-,-,-,-,-,-,-,-
2024-06-20 22:20,19.1,북북서,347,17.72,-,-,-,-,-,-,-,-,-,-
2024-06-20 22:30,18.3,북,349,17.69,-,-,-,-,-,-,-,-,-,-
2024-06-20 22:40,13,북북동,15,17.67,-,-,-,-,-,-,-,-,-,-
2024-06-20 22:50,30.7,북북동,17,17.66,-,-,-,-,-,-,-,-,-,-
2024-06-20 23:00,29.7,북북동,33,17.67,-,-,-,-,-,-,-,-,-,-
2024-06-20 23:10,29.5,북북동,23,17.67,-,-,-,-,-,-,-,-,-,-
2024-06-20 23:20,29.4,북동,42,17.63,-,-,-,-,-,-,-,-,-,-
2024-06-20 23:30,32.7,북동,37,17.59,-,-,-,-,-,-,-,-,-,-
2024-06-20 23:40,35.2,북동,40,17.5,-,-,-,-,-,-,-,-,-,-
2024-06-20 23:50,42.7,북동,46,17.47,-,-,-,-,-,-,-,-,-,-
2024-06-21 0:00,48.4,북동,47,17.4,-,-,-,-,-,-,-,-,-,-
2024-06-21 0:10,51.8,북동,46,17.39,-,-,-,-,-,-,-,-,-,-
2024-06-21 0:20,48.9,북동,51,17.29,-,-,-,-,-,-,-,-,-,-
2024-06-21 0:30,61,동남동,103,17.04,-,-,-,-,-,-,-,-,-,-
2024-06-21 0:40,53.7,북동,50,16.85,-,-,-,-,-,-,-,-,-,-
2024-06-21 0:50,69.3,북동,44,16.58,-,-,-,-,-,-,-,-,-,-
2024-06-21 1:00,69.2,동남동,102,16.43,-,-,-,-,-,-,-,-,-,-
2024-06-21 1:10,50.3,북동,39,16.64,-,-,-,-,-,-,-,-,-,-
2024-06-21 1:20,34.3,동,94,16.79,-,-,-,-,-,-,-,-,-,-
2024-06-21 1:30,36.3,동,88,16.53,-,-,-,-,-,-,-,-,-,-
2024-06-21 1:40,28.9,동,79,16.15,-,-,-,-,-,-,-,-,-,-
2024-06-21 1:50,26.7,동북동,58,16.08,-,-,-,-,-,-,-,-,-,-
2024-06-21 2:00,29.1,동북동,78,16.03,-,-,-,-,-,-,-,-,-,-
2024-06-21 2:10,29.6,동북동,76,15.99,-,-,-,-,-,-,-,-,-,-
2024-06-21 2:20,27.4,동,80,15.94,-,-,-,-,-,-,-,-,-,-
2024-06-21 2:30,38,동북동,74,15.92,-,-,-,-,-,-,-,-,-,-
2024-06-21 2:40,35.9,동북동,78,15.98,-,-,-,-,-,-,-,-,-,-
2024-06-21 2:50,27.4,동,94,16.01,-,-,-,-,-,-,-,-,-,-
2024-06-21 3:00,22.1,동남동,112,15.98,-,-,-,-,-,-,-,-,-,-
2024-06-21 3:10,21.8,동,98,15.93,-,-,-,-,-,-,-,-,-,-
2024-06-21 3:20,21.2,동,91,15.87,-,-,-,-,-,-,-,-,-,-
2024-06-21 3:30,17.1,동,96,15.83,-,-,-,-,-,-,-,-,-,-
2024-06-21 3:40,11.3,남동,132,15.79,-,-,-,-,-,-,-,-,-,-
2024-06-21 3:50,11.7,남동,128,15.73,-,-,-,-,-,-,-,-,-,-
2024-06-21 4:00,7.8,남,182,15.76,-,-,-,-,-,-,-,-,-,-
2024-06-21 4:10,17,남서,218,15.73,-,-,-,-,-,-,-,-,-,-
2024-06-21 4:20,20,남남서,211,15.75,-,-,-,-,-,-,-,-,-,-
2024-06-21 4:30,23.6,서남서,245,15.74,-,-,-,-,-,-,-,-,-,-
2024-06-21 4:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-21 4:50,21.5,서남서,250,15.75,-,-,-,-,-,-,-,-,-,-
2024-06-21 5:00,23.7,서남서,242,15.74,-,-,-,-,-,-,-,-,-,-
2024-06-21 5:10,28.2,서남서,250,15.74,-,-,-,-,-,-,-,-,-,-
2024-06-21 5:20,26.9,서남서,242,15.8,-,-,-,-,-,-,-,-,-,-
2024-06-21 5:30,40,서남서,244,15.86,-,-,-,-,-,-,-,-,-,-
2024-06-21 5:40,33.4,서남서,242,15.96,-,-,-,-,-,-,-,-,-,-
2024-06-21 5:50,49.4,서남서,242,15.97,-,-,-,-,-,-,-,-,-,-
2024-06-21 6:00,47,서남서,242,15.98,-,-,-,-,-,-,-,-,-,-
2024-06-21 6:10,51.2,서남서,237,16.04,-,-,-,-,-,-,-,-,-,-
2024-06-21 6:20,62.3,서남서,239,16.04,-,-,-,-,-,-,-,-,-,-
2024-06-21 6:30,55,남서,234,16.04,-,-,-,-,-,-,-,-,-,-
2024-06-21 6:40,60.7,남서,235,16.19,-,-,-,-,-,-,-,-,-,-
2024-06-21 6:50,67.6,남서,234,16.31,-,-,-,-,-,-,-,-,-,-
2024-06-21 7:00,77.9,남서,235,16.84,-,-,-,-,-,-,-,-,-,-
2024-06-21 7:10,95.9,서남서,238,16.85,-,-,-,-,-,-,-,-,-,-
2024-06-21 7:20,101.2,서남서,238,16.95,-,-,-,-,-,-,-,-,-,-
2024-06-21 7:30,109.1,서남서,238,16.9,-,-,-,-,-,-,-,-,-,-
2024-06-21 7:40,86,동남동,102,16.79,-,-,-,-,-,-,-,-,-,-
2024-06-21 7:50,101.1,남서,236,16.78,-,-,-,-,-,-,-,-,-,-
2024-06-21 8:00,93.3,남서,235,17.13,-,-,-,-,-,-,-,-,-,-
2024-06-21 8:10,95.7,서남서,240,17.2,-,-,-,-,-,-,-,-,-,-
2024-06-21 8:20,75.2,서남서,238,17.15,-,-,-,-,-,-,-,-,-,-
2024-06-21 8:30,93.8,남서,235,17.04,-,-,-,-,-,-,-,-,-,-
2024-06-21 8:40,81,남서,232,17.22,-,-,-,-,-,-,-,-,-,-
2024-06-21 8:50,77.1,남서,233,17.61,-,-,-,-,-,-,-,-,-,-
2024-06-21 9:00,86.6,서남서,243,17.68,-,-,-,-,-,-,-,-,-,-
2024-06-21 9:10,77.1,서남서,241,17.63,-,-,-,-,-,-,-,-,-,-
2024-06-21 9:20,75.2,서남서,242,17.56,-,-,-,-,-,-,-,-,-,-
2024-06-21 9:30,58.4,서남서,241,17.61,-,-,-,-,-,-,-,-,-,-
2024-06-21 9:40,47.2,동,100,17.67,-,-,-,-,-,-,-,-,-,-
2024-06-21 9:50,44.7,서남서,243,17.81,-,-,-,-,-,-,-,-,-,-
2024-06-21 10:00,36.8,동남동,105,17.9,-,-,-,-,-,-,-,-,-,-
2024-06-21 10:10,32.3,서남서,253,17.81,-,-,-,-,-,-,-,-,-,-
2024-06-21 10:20,28.3,서,259,17.84,-,-,-,-,-,-,-,-,-,-
2024-06-21 10:30,25.9,서,268,17.85,-,-,-,-,-,-,-,-,-,-
2024-06-21 10:40,23.6,동남동,121,17.86,-,-,-,-,-,-,-,-,-,-
2024-06-21 10:50,18.5,서,279,17.92,-,-,-,-,-,-,-,-,-,-
2024-06-21 11:00,23.9,서북서,290,17.92,-,-,-,-,-,-,-,-,-,-
2024-06-21 11:10,22,남동,138,17.91,-,-,-,-,-,-,-,-,-,-
2024-06-21 11:20,15.5,북서,315,17.78,-,-,-,-,-,-,-,-,-,-
2024-06-21 11:30,14.2,북,358,17.8,-,-,-,-,-,-,-,-,-,-
2024-06-21 11:40,19,북,8,17.74,-,-,-,-,-,-,-,-,-,-
2024-06-21 11:50,12.9,북북동,17,17.73,-,-,-,-,-,-,-,-,-,-
2024-06-21 12:00,26.1,북동,39,17.72,-,-,-,-,-,-,-,-,-,-
2024-06-21 12:10,24.1,북동,36,17.6,-,-,-,-,-,-,-,-,-,-
2024-06-21 12:20,21.8,남동,128,17.59,-,-,-,-,-,-,-,-,-,-
2024-06-21 12:30,26.9,북동,39,17.6,-,-,-,-,-,-,-,-,-,-
2024-06-21 12:40,23.6,북북동,30,17.6,-,-,-,-,-,-,-,-,-,-
2024-06-21 12:50,29.6,북동,40,17.55,-,-,-,-,-,-,-,-,-,-
2024-06-21 13:00,30.1,동남동,110,17.54,-,-,-,-,-,-,-,-,-,-
2024-06-21 13:10,36.9,북동,40,17.49,-,-,-,-,-,-,-,-,-,-
2024-06-21 13:20,39.2,북동,39,17.54,-,-,-,-,-,-,-,-,-,-
2024-06-21 13:30,39,북동,42,17.74,-,-,-,-,-,-,-,-,-,-
2024-06-21 13:40,43.4,동남동,104,17.17,-,-,-,-,-,-,-,-,-,-
2024-06-21 13:50,34.7,북동,56,17.02,-,-,-,-,-,-,-,-,-,-
2024-06-21 14:00,37.9,북동,46,17,-,-,-,-,-,-,-,-,-,-
2024-06-21 14:10,60.5,북동,39,16.96,-,-,-,-,-,-,-,-,-,-
2024-06-21 14:20,57.4,북동,44,16.64,-,-,-,-,-,-,-,-,-,-
2024-06-21 14:30,50.2,북북동,16,16.58,-,-,-,-,-,-,-,-,-,-
2024-06-21 14:40,47.6,동남동,108,16.53,-,-,-,-,-,-,-,-,-,-
2024-06-21 14:50,48,북동,36,16.79,-,-,-,-,-,-,-,-,-,-
2024-06-21 15:00,16.9,남남동,147,16.73,-,-,-,-,-,-,-,-,-,-
2024-06-21 15:10,17.2,남,175,16.56,-,-,-,-,-,-,-,-,-,-
