°üÃø¼Ò¸í:ÀÎÃµÇ×,,,,,,,,,,,,,,
À§µµ:37.389444,,,,,,,,,,,,,,
°æµµ:126.533055,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-16 11:10,8.2,ºÏºÏµ¿,18,21.31,-,-,-,-,-,-,-,-,-,-
2024-06-16 11:20,8.1,µ¿ºÏµ¿,61,21.38,-,-,-,-,-,-,-,-,-,-
2024-06-16 11:30,5.1,ºÏµ¿,53,21.44,-,-,-,-,-,-,-,-,-,-
2024-06-16 11:40,2.8,ºÏ,3,21.38,-,-,-,-,-,-,-,-,-,-
2024-06-16 11:50,5,ºÏµ¿,54,20.91,-,-,-,-,-,-,-,-,-,-
2024-06-16 12:00,3.6,µ¿³²µ¿,103,21.34,-,-,-,-,-,-,-,-,-,-
2024-06-16 12:10,10.4,µ¿³²µ¿,118,21.19,-,-,-,-,-,-,-,-,-,-
2024-06-16 12:20,9.8,³²µ¿,133,20.5,-,-,-,-,-,-,-,-,-,-
2024-06-16 12:30,9.8,³²µ¿,133,20.64,-,-,-,-,-,-,-,-,-,-
2024-06-16 12:40,10.7,µ¿³²µ¿,122,20.47,-,-,-,-,-,-,-,-,-,-
2024-06-16 12:50,9,³²³²¼­,202,21.04,-,-,-,-,-,-,-,-,-,-
2024-06-16 13:00,10.7,³²µ¿,126,21,-,-,-,-,-,-,-,-,-,-
2024-06-16 13:10,11.7,µ¿,99,21.2,-,-,-,-,-,-,-,-,-,-
2024-06-16 13:20,19.7,³²µ¿,126,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-16 13:30,20,¼­³²¼­,249,21.55,-,-,-,-,-,-,-,-,-,-
2024-06-16 13:40,22.7,³²¼­,232,21.61,-,-,-,-,-,-,-,-,-,-
2024-06-16 13:50,22.3,µ¿ºÏµ¿,57,21.95,-,-,-,-,-,-,-,-,-,-
2024-06-16 14:00,27.6,ºÏµ¿,54,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-16 14:10,26.2,ºÏµ¿,56,21.99,-,-,-,-,-,-,-,-,-,-
2024-06-16 14:20,20.4,µ¿ºÏµ¿,57,21.84,-,-,-,-,-,-,-,-,-,-
2024-06-16 14:30,29.6,ºÏµ¿,54,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-16 14:40,32.7,µ¿ºÏµ¿,58,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-16 14:50,27.1,µ¿ºÏµ¿,61,21.54,-,-,-,-,-,-,-,-,-,-
2024-06-16 15:00,19.9,µ¿ºÏµ¿,61,21.53,-,-,-,-,-,-,-,-,-,-
2024-06-16 15:10,17.3,µ¿ºÏµ¿,63,21.93,-,-,-,-,-,-,-,-,-,-
2024-06-16 15:20,20.9,µ¿ºÏµ¿,62,22.07,-,-,-,-,-,-,-,-,-,-
2024-06-16 15:30,22.5,µ¿ºÏµ¿,64,22.14,-,-,-,-,-,-,-,-,-,-
2024-06-16 15:40,26.9,µ¿ºÏµ¿,61,21.95,-,-,-,-,-,-,-,-,-,-
2024-06-16 15:50,23.3,µ¿ºÏµ¿,61,22.04,-,-,-,-,-,-,-,-,-,-
2024-06-16 16:00,21.7,µ¿ºÏµ¿,62,22.16,-,-,-,-,-,-,-,-,-,-
2024-06-16 16:10,32.4,³²¼­,214,21.99,-,-,-,-,-,-,-,-,-,-
2024-06-16 16:20,21.1,µ¿ºÏµ¿,59,22.25,-,-,-,-,-,-,-,-,-,-
2024-06-16 16:30,8,µ¿,93,22.17,-,-,-,-,-,-,-,-,-,-
2024-06-16 16:40,16,µ¿ºÏµ¿,66,22.09,-,-,-,-,-,-,-,-,-,-
2024-06-16 16:50,26.9,¼­³²¼­,243,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-16 17:00,34.4,ºÏµ¿,53,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-16 17:10,16.8,³²¼­,224,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-16 17:20,24.1,µ¿³²µ¿,114,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-16 17:30,20.1,ºÏµ¿,55,21.75,-,-,-,-,-,-,-,-,-,-
2024-06-16 17:40,21.6,µ¿ºÏµ¿,57,21.83,-,-,-,-,-,-,-,-,-,-
2024-06-16 17:50,25.8,µ¿³²µ¿,120,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-16 18:00,21.1,³²µ¿,137,21.9,-,-,-,-,-,-,-,-,-,-
2024-06-16 18:10,18.5,³²³²µ¿,155,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-16 18:20,16.5,³²µ¿,135,21.99,-,-,-,-,-,-,-,-,-,-
2024-06-16 18:30,14.1,³²³²µ¿,147,22.1,-,-,-,-,-,-,-,-,-,-
2024-06-16 18:40,10.4,³²,170,22.03,-,-,-,-,-,-,-,-,-,-
2024-06-16 18:50,6.2,³²,185,22.16,-,-,-,-,-,-,-,-,-,-
2024-06-16 19:00,5.7,³²³²¼­,207,21.96,-,-,-,-,-,-,-,-,-,-
2024-06-16 19:10,10.1,³²¼­,226,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-16 19:20,3.5,³²¼­,234,21.9,-,-,-,-,-,-,-,-,-,-
2024-06-16 19:30,5,ºÏºÏ¼­,336,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-16 19:40,7,ºÏºÏµ¿,25,21.96,-,-,-,-,-,-,-,-,-,-
2024-06-16 19:50,13.9,ºÏµ¿,50,22,-,-,-,-,-,-,-,-,-,-
2024-06-16 20:00,16.5,µ¿ºÏµ¿,59,21.99,-,-,-,-,-,-,-,-,-,-
2024-06-16 20:10,16.3,µ¿ºÏµ¿,64,22.07,-,-,-,-,-,-,-,-,-,-
2024-06-16 20:20,16,µ¿ºÏµ¿,60,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-16 20:30,16.4,µ¿ºÏµ¿,63,21.94,-,-,-,-,-,-,-,-,-,-
2024-06-16 20:40,23.1,µ¿ºÏµ¿,62,22.1,-,-,-,-,-,-,-,-,-,-
2024-06-16 20:50,21.9,µ¿ºÏµ¿,63,22,-,-,-,-,-,-,-,-,-,-
2024-06-16 21:00,23.7,µ¿ºÏµ¿,61,22.01,-,-,-,-,-,-,-,-,-,-
2024-06-16 21:10,32.5,µ¿ºÏµ¿,59,22.23,-,-,-,-,-,-,-,-,-,-
2024-06-16 21:20,35.6,µ¿ºÏµ¿,66,22.27,-,-,-,-,-,-,-,-,-,-
2024-06-16 21:30,28.9,µ¿ºÏµ¿,63,22.2,-,-,-,-,-,-,-,-,-,-
2024-06-16 21:40,32,µ¿ºÏµ¿,61,22.26,-,-,-,-,-,-,-,-,-,-
2024-06-16 21:50,29.2,µ¿ºÏµ¿,70,21.91,-,-,-,-,-,-,-,-,-,-
2024-06-16 22:00,39.2,µ¿ºÏµ¿,59,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-16 22:10,36.1,µ¿ºÏµ¿,58,21.64,-,-,-,-,-,-,-,-,-,-
2024-06-16 22:20,35.7,µ¿ºÏµ¿,68,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-16 22:30,32.5,µ¿ºÏµ¿,66,21.83,-,-,-,-,-,-,-,-,-,-
2024-06-16 22:40,33.8,µ¿ºÏµ¿,71,21.95,-,-,-,-,-,-,-,-,-,-
2024-06-16 22:50,35.3,ºÏµ¿,55,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-16 23:00,39.6,ºÏµ¿,56,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-16 23:10,31.9,ºÏµ¿,56,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-16 23:20,30.9,µ¿ºÏµ¿,59,21.54,-,-,-,-,-,-,-,-,-,-
2024-06-16 23:30,22.5,ºÏµ¿,56,21.55,-,-,-,-,-,-,-,-,-,-
2024-06-16 23:40,24.4,ºÏµ¿,55,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-16 23:50,28.2,µ¿,89,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-17 0:00,27.7,ºÏµ¿,50,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-17 0:10,24.4,µ¿,93,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-17 0:20,25.6,µ¿,84,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-17 0:30,25.6,ºÏµ¿,55,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-17 0:40,24.3,µ¿³²µ¿,103,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-17 0:50,24.7,ºÏµ¿,50,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-17 1:00,21.9,µ¿³²µ¿,102,21.65,-,-,-,-,-,-,-,-,-,-
2024-06-17 1:10,15.9,ºÏµ¿,54,21.58,-,-,-,-,-,-,-,-,-,-
2024-06-17 1:20,12,µ¿³²µ¿,114,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-17 1:30,6.6,³²µ¿,130,21.49,-,-,-,-,-,-,-,-,-,-
2024-06-17 1:40,11.8,³²µ¿,128,21.33,-,-,-,-,-,-,-,-,-,-
2024-06-17 1:50,15,ºÏµ¿,52,21.43,-,-,-,-,-,-,-,-,-,-
2024-06-17 2:00,18.7,µ¿ºÏµ¿,57,21.37,-,-,-,-,-,-,-,-,-,-
2024-06-17 2:10,19.4,ºÏµ¿,42,21.37,-,-,-,-,-,-,-,-,-,-
2024-06-17 2:20,21.1,ºÏµ¿,42,21.34,-,-,-,-,-,-,-,-,-,-
2024-06-17 2:30,16.6,³²³²µ¿,168,21.18,-,-,-,-,-,-,-,-,-,-
2024-06-17 2:40,18,ºÏµ¿,54,20.89,-,-,-,-,-,-,-,-,-,-
2024-06-17 2:50,18.8,ºÏµ¿,52,21.17,-,-,-,-,-,-,-,-,-,-
2024-06-17 3:00,22.1,µ¿ºÏµ¿,57,21.19,-,-,-,-,-,-,-,-,-,-
2024-06-17 3:10,25.7,³²³²¼­,202,21.31,-,-,-,-,-,-,-,-,-,-
2024-06-17 3:20,30.7,³²³²¼­,210,21.36,-,-,-,-,-,-,-,-,-,-
2024-06-17 3:30,29.5,³²¼­,215,21.37,-,-,-,-,-,-,-,-,-,-
2024-06-17 3:40,35.7,³²¼­,220,21.47,-,-,-,-,-,-,-,-,-,-
2024-06-17 3:50,32.6,³²¼­,232,21.47,-,-,-,-,-,-,-,-,-,-
2024-06-17 4:00,38.7,³²¼­,235,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-17 4:10,38,³²¼­,234,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-17 4:20,41.1,¼­³²¼­,240,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-17 4:30,38.9,¼­³²¼­,240,21.54,-,-,-,-,-,-,-,-,-,-
2024-06-17 4:40,36.6,¼­³²¼­,238,21.54,-,-,-,-,-,-,-,-,-,-
2024-06-17 4:50,41.9,¼­³²¼­,242,21.49,-,-,-,-,-,-,-,-,-,-
2024-06-17 5:00,43.4,¼­³²¼­,242,21.43,-,-,-,-,-,-,-,-,-,-
2024-06-17 5:10,40.6,¼­³²¼­,244,21.48,-,-,-,-,-,-,-,-,-,-
2024-06-17 5:20,41.1,ºÏµ¿,56,21.42,-,-,-,-,-,-,-,-,-,-
2024-06-17 5:30,42.8,³²¼­,232,21.38,-,-,-,-,-,-,-,-,-,-
2024-06-17 5:40,33.3,³²¼­,233,21.42,-,-,-,-,-,-,-,-,-,-
2024-06-17 5:50,34.3,¼­³²¼­,238,21.46,-,-,-,-,-,-,-,-,-,-
2024-06-17 6:00,29.8,ºÏµ¿,55,21.36,-,-,-,-,-,-,-,-,-,-
2024-06-17 6:10,33.8,³²¼­,216,21.36,-,-,-,-,-,-,-,-,-,-
2024-06-17 6:20,29.3,³²¼­,233,21.26,-,-,-,-,-,-,-,-,-,-
2024-06-17 6:30,26.4,³²¼­,232,21.51,-,-,-,-,-,-,-,-,-,-
2024-06-17 6:40,24.2,³²¼­,230,21.51,-,-,-,-,-,-,-,-,-,-
2024-06-17 6:50,21.1,ºÏºÏµ¿,33,21.41,-,-,-,-,-,-,-,-,-,-
2024-06-17 7:00,21.9,³²¼­,217,21.22,-,-,-,-,-,-,-,-,-,-
2024-06-17 7:10,11.8,¼­³²¼­,242,21.16,-,-,-,-,-,-,-,-,-,-
2024-06-17 7:20,15.1,¼­³²¼­,242,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-17 7:30,13.4,¼­³²¼­,255,21.49,-,-,-,-,-,-,-,-,-,-
2024-06-17 7:40,8.1,¼­³²¼­,258,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-17 7:50,15.7,¼­ºÏ¼­,283,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-17 8:00,15.7,ºÏ¼­,315,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-17 8:10,10.1,ºÏºÏ¼­,334,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-17 8:20,8,ºÏºÏµ¿,21,21.59,-,-,-,-,-,-,-,-,-,-
2024-06-17 8:30,1.7,µ¿ºÏµ¿,71,21.65,-,-,-,-,-,-,-,-,-,-
2024-06-17 8:40,4.8,µ¿,88,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-17 8:50,7,µ¿ºÏµ¿,59,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-17 9:00,10.3,ºÏºÏ¼­,348,21.64,-,-,-,-,-,-,-,-,-,-
2024-06-17 9:10,18.4,ºÏ,357,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-17 9:20,15.9,ºÏºÏµ¿,31,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-17 9:30,32.9,µ¿ºÏµ¿,61,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-17 9:40,29.9,µ¿ºÏµ¿,63,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-17 9:50,32.6,ºÏµ¿,46,21.61,-,-,-,-,-,-,-,-,-,-
2024-06-17 10:00,29.4,µ¿ºÏµ¿,67,21.67,-,-,-,-,-,-,-,-,-,-
2024-06-17 10:10,27.6,µ¿ºÏµ¿,68,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-17 10:20,26.5,µ¿ºÏµ¿,60,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-17 10:30,24.8,µ¿ºÏµ¿,67,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-17 10:40,25.4,µ¿ºÏµ¿,60,21.57,-,-,-,-,-,-,-,-,-,-
2024-06-17 10:50,26.3,ºÏµ¿,49,21.75,-,-,-,-,-,-,-,-,-,-
2024-06-17 11:00,24.4,ºÏµ¿,55,21.77,-,-,-,-,-,-,-,-,-,-
2024-06-17 11:10,25.2,ºÏµ¿,56,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-17 11:20,25.8,µ¿ºÏµ¿,58,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-17 11:30,25.4,ºÏµ¿,50,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-17 11:40,22.2,ºÏµ¿,55,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-17 11:50,19.5,µ¿ºÏµ¿,61,21.63,-,-,-,-,-,-,-,-,-,-
2024-06-17 12:00,17.8,µ¿ºÏµ¿,67,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-17 12:10,19.3,µ¿ºÏµ¿,60,21.51,-,-,-,-,-,-,-,-,-,-
2024-06-17 12:20,19.6,µ¿ºÏµ¿,58,21.59,-,-,-,-,-,-,-,-,-,-
2024-06-17 12:30,19.2,µ¿ºÏµ¿,59,21.57,-,-,-,-,-,-,-,-,-,-
2024-06-17 12:40,13.1,µ¿ºÏµ¿,57,21.47,-,-,-,-,-,-,-,-,-,-
2024-06-17 12:50,11.9,ºÏµ¿,49,21.46,-,-,-,-,-,-,-,-,-,-
2024-06-17 13:00,8.5,ºÏµ¿,50,21.44,-,-,-,-,-,-,-,-,-,-
2024-06-17 13:10,3.9,ºÏµ¿,54,21.35,-,-,-,-,-,-,-,-,-,-
2024-06-17 13:20,1.9,ºÏµ¿,49,21.27,-,-,-,-,-,-,-,-,-,-
2024-06-17 13:30,3.4,³²µ¿,146,21.15,-,-,-,-,-,-,-,-,-,-
2024-06-17 13:40,5.3,³²³²µ¿,167,21.05,-,-,-,-,-,-,-,-,-,-
2024-06-17 13:50,7,³²,189,21.02,-,-,-,-,-,-,-,-,-,-
2024-06-17 14:00,8.6,³²,183,21.11,-,-,-,-,-,-,-,-,-,-
2024-06-17 14:10,11.4,³²³²µ¿,148,21.07,-,-,-,-,-,-,-,-,-,-
2024-06-17 14:20,18.8,³²³²¼­,193,21.27,-,-,-,-,-,-,-,-,-,-
2024-06-17 14:30,18.4,µ¿³²µ¿,120,21.47,-,-,-,-,-,-,-,-,-,-
2024-06-17 14:40,23.7,µ¿,101,21.38,-,-,-,-,-,-,-,-,-,-
2024-06-17 14:50,23.4,³²³²¼­,209,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-17 15:00,17.6,ºÏµ¿,52,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-17 15:10,25.6,µ¿ºÏµ¿,61,21.9,-,-,-,-,-,-,-,-,-,-
2024-06-17 15:20,25.4,µ¿ºÏµ¿,62,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-17 15:30,29.4,µ¿ºÏµ¿,57,21.87,-,-,-,-,-,-,-,-,-,-
2024-06-17 15:40,40.1,µ¿ºÏµ¿,57,22.24,-,-,-,-,-,-,-,-,-,-
2024-06-17 15:50,36.7,³²¼­,230,22.27,-,-,-,-,-,-,-,-,-,-
2024-06-17 16:00,38.2,µ¿ºÏµ¿,62,22.4,-,-,-,-,-,-,-,-,-,-
2024-06-17 16:10,32.4,µ¿ºÏµ¿,63,22.55,-,-,-,-,-,-,-,-,-,-
2024-06-17 16:20,27.5,³²¼­,231,22.24,-,-,-,-,-,-,-,-,-,-
2024-06-17 16:30,30.8,µ¿ºÏµ¿,61,22.64,-,-,-,-,-,-,-,-,-,-
2024-06-17 16:40,28,³²¼­,226,22.42,-,-,-,-,-,-,-,-,-,-
2024-06-17 16:50,37.3,³²¼­,226,22.33,-,-,-,-,-,-,-,-,-,-
2024-06-17 17:00,35.8,³²¼­,228,22.27,-,-,-,-,-,-,-,-,-,-
2024-06-17 17:10,31.2,³²¼­,222,22.17,-,-,-,-,-,-,-,-,-,-
2024-06-17 17:20,35.6,µ¿ºÏµ¿,59,22.28,-,-,-,-,-,-,-,-,-,-
2024-06-17 17:30,25.1,³²¼­,224,22.17,-,-,-,-,-,-,-,-,-,-
2024-06-17 17:40,22.7,³²¼­,234,21.96,-,-,-,-,-,-,-,-,-,-
2024-06-17 17:50,30.5,³²¼­,232,22.07,-,-,-,-,-,-,-,-,-,-
2024-06-17 18:00,33.2,µ¿ºÏµ¿,60,22.12,-,-,-,-,-,-,-,-,-,-
2024-06-17 18:10,27.2,³²¼­,229,22.27,-,-,-,-,-,-,-,-,-,-
2024-06-17 18:20,21.3,³²¼­,229,22.29,-,-,-,-,-,-,-,-,-,-
2024-06-17 18:30,19.4,µ¿ºÏµ¿,66,22.57,-,-,-,-,-,-,-,-,-,-
2024-06-17 18:40,31,µ¿ºÏµ¿,59,21.84,-,-,-,-,-,-,-,-,-,-
2024-06-17 18:50,35.1,³²¼­,226,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-17 19:00,31.2,µ¿ºÏµ¿,60,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-17 19:10,30.3,µ¿ºÏµ¿,60,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-17 19:20,30,³²¼­,226,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-17 19:30,25,³²¼­,220,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-17 19:40,16.5,ºÏºÏµ¿,23,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-17 19:50,15.7,³²¼­,226,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-17 20:00,13,ºÏ¼­,318,21.5,-,-,-,-,-,-,-,-,-,-
2024-06-17 20:10,9.2,³²³²¼­,208,21.75,-,-,-,-,-,-,-,-,-,-
2024-06-17 20:20,8.4,³²¼­,215,21.91,-,-,-,-,-,-,-,-,-,-
2024-06-17 20:30,7.7,µ¿,99,21.66,-,-,-,-,-,-,-,-,-,-
2024-06-17 20:40,2.9,³²³²µ¿,157,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-17 20:50,9.8,µ¿ºÏµ¿,70,22.08,-,-,-,-,-,-,-,-,-,-
2024-06-17 21:00,21.7,µ¿ºÏµ¿,61,22.19,-,-,-,-,-,-,-,-,-,-
2024-06-17 21:10,25.8,µ¿ºÏµ¿,62,22.03,-,-,-,-,-,-,-,-,-,-
2024-06-17 21:20,19.8,µ¿ºÏµ¿,65,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-17 21:30,19.2,µ¿ºÏµ¿,64,22.01,-,-,-,-,-,-,-,-,-,-
2024-06-17 21:40,25,ºÏµ¿,56,22.08,-,-,-,-,-,-,-,-,-,-
2024-06-17 21:50,20.6,µ¿ºÏµ¿,62,22.16,-,-,-,-,-,-,-,-,-,-
2024-06-17 22:00,25.2,µ¿ºÏµ¿,59,22.17,-,-,-,-,-,-,-,-,-,-
2024-06-17 22:10,33.5,ºÏµ¿,56,22.18,-,-,-,-,-,-,-,-,-,-
2024-06-17 22:20,30.6,µ¿ºÏµ¿,67,22.21,-,-,-,-,-,-,-,-,-,-
2024-06-17 22:30,40.3,µ¿ºÏµ¿,61,22.05,-,-,-,-,-,-,-,-,-,-
2024-06-17 22:40,30.6,µ¿ºÏµ¿,62,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-17 22:50,22.8,ºÏµ¿,49,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-17 23:00,21.8,µ¿ºÏµ¿,61,21.91,-,-,-,-,-,-,-,-,-,-
2024-06-17 23:10,18,µ¿ºÏµ¿,68,21.92,-,-,-,-,-,-,-,-,-,-
2024-06-17 23:20,23.9,µ¿ºÏµ¿,64,21.92,-,-,-,-,-,-,-,-,-,-
2024-06-17 23:30,21.1,µ¿ºÏµ¿,65,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-17 23:40,26.6,ºÏµ¿,52,21.51,-,-,-,-,-,-,-,-,-,-
2024-06-17 23:50,27.7,ºÏµ¿,54,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-18 0:00,25.7,µ¿ºÏµ¿,61,21.57,-,-,-,-,-,-,-,-,-,-
2024-06-18 0:10,26.9,µ¿ºÏµ¿,57,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-18 0:20,22.9,µ¿ºÏµ¿,63,21.43,-,-,-,-,-,-,-,-,-,-
2024-06-18 0:30,19.9,µ¿ºÏµ¿,58,21.34,-,-,-,-,-,-,-,-,-,-
2024-06-18 0:40,15.6,ºÏµ¿,49,21.14,-,-,-,-,-,-,-,-,-,-
2024-06-18 0:50,13.4,ºÏµ¿,56,21.16,-,-,-,-,-,-,-,-,-,-
2024-06-18 1:00,6.1,ºÏµ¿,51,21.05,-,-,-,-,-,-,-,-,-,-
2024-06-18 1:10,6.3,µ¿,81,21.02,-,-,-,-,-,-,-,-,-,-
2024-06-18 1:20,3.3,µ¿ºÏµ¿,63,20.97,-,-,-,-,-,-,-,-,-,-
2024-06-18 1:30,2.9,³²µ¿,126,21.09,-,-,-,-,-,-,-,-,-,-
2024-06-18 1:40,4.7,³²³²µ¿,156,21.14,-,-,-,-,-,-,-,-,-,-
2024-06-18 1:50,3.2,³²³²µ¿,167,21.09,-,-,-,-,-,-,-,-,-,-
2024-06-18 2:00,8.8,³²,181,21.21,-,-,-,-,-,-,-,-,-,-
2024-06-18 2:10,4.1,ºÏµ¿,50,21.22,-,-,-,-,-,-,-,-,-,-
2024-06-18 2:20,9.3,³²³²¼­,209,21.2,-,-,-,-,-,-,-,-,-,-
2024-06-18 2:30,10.3,³²¼­,223,21.25,-,-,-,-,-,-,-,-,-,-
2024-06-18 2:40,14.6,³²³²¼­,206,20.95,-,-,-,-,-,-,-,-,-,-
2024-06-18 2:50,14.9,³²³²¼­,210,20.8,-,-,-,-,-,-,-,-,-,-
2024-06-18 3:00,18.9,³²³²¼­,205,20.77,-,-,-,-,-,-,-,-,-,-
2024-06-18 3:10,17.9,³²³²¼­,192,20.6,-,-,-,-,-,-,-,-,-,-
2024-06-18 3:20,18.6,³²,188,20.62,-,-,-,-,-,-,-,-,-,-
2024-06-18 3:30,18.9,³²³²¼­,200,20.77,-,-,-,-,-,-,-,-,-,-
2024-06-18 3:40,23.1,³²¼­,215,21.13,-,-,-,-,-,-,-,-,-,-
2024-06-18 3:50,25,³²¼­,219,21.5,-,-,-,-,-,-,-,-,-,-
2024-06-18 4:00,29.5,³²¼­,226,21.46,-,-,-,-,-,-,-,-,-,-
2024-06-18 4:10,35.3,³²¼­,236,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-18 4:20,40.3,³²¼­,226,21.53,-,-,-,-,-,-,-,-,-,-
2024-06-18 4:30,39.7,³²¼­,221,21.49,-,-,-,-,-,-,-,-,-,-
2024-06-18 4:40,41.2,ºÏµ¿,54,21.65,-,-,-,-,-,-,-,-,-,-
2024-06-18 4:50,43.7,³²¼­,222,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-18 5:00,42.6,µ¿ºÏµ¿,59,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-18 5:10,39.9,³²¼­,231,21.75,-,-,-,-,-,-,-,-,-,-
2024-06-18 5:20,38.6,³²¼­,228,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-18 5:30,46.9,¼­³²¼­,237,21.3,-,-,-,-,-,-,-,-,-,-
2024-06-18 5:40,46.6,¼­³²¼­,238,21.31,-,-,-,-,-,-,-,-,-,-
2024-06-18 5:50,51.2,³²¼­,232,21.37,-,-,-,-,-,-,-,-,-,-
2024-06-18 6:00,45.5,³²¼­,231,21.35,-,-,-,-,-,-,-,-,-,-
2024-06-18 6:10,41.7,¼­³²¼­,238,21.19,-,-,-,-,-,-,-,-,-,-
2024-06-18 6:20,40.8,¼­³²¼­,237,21.3,-,-,-,-,-,-,-,-,-,-
2024-06-18 6:30,46.8,µ¿ºÏµ¿,60,21.2,-,-,-,-,-,-,-,-,-,-
2024-06-18 6:40,43.2,³²¼­,236,21.04,-,-,-,-,-,-,-,-,-,-
2024-06-18 6:50,37.8,µ¿ºÏµ¿,63,20.94,-,-,-,-,-,-,-,-,-,-
2024-06-18 7:00,35.6,¼­³²¼­,237,21.27,-,-,-,-,-,-,-,-,-,-
2024-06-18 7:10,38.1,¼­³²¼­,241,21.32,-,-,-,-,-,-,-,-,-,-
2024-06-18 7:20,31.4,¼­³²¼­,242,21.29,-,-,-,-,-,-,-,-,-,-
2024-06-18 7:30,33.5,µ¿ºÏµ¿,59,21.38,-,-,-,-,-,-,-,-,-,-
2024-06-18 7:40,35.9,³²¼­,227,21.48,-,-,-,-,-,-,-,-,-,-
2024-06-18 7:50,30,³²¼­,230,21.63,-,-,-,-,-,-,-,-,-,-
2024-06-18 8:00,28.8,³²¼­,229,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-18 8:10,28.2,³²¼­,222,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-18 8:20,23.2,³²¼­,234,21.76,-,-,-,-,-,-,-,-,-,-
