관측소명:인천,,,,,,,,,,,,,
위도:37.451944,,,,,,,,,,,,,
경도:126.592222,,,,,,,,,,,,,
관측시간,조위(cm),수온(℃),염분(PSU),유의파고(m),유의파주기(sec),최대파고(m),최대파주기(sec),풍속(m/s),풍향(16points),풍향(deg),기온(℃),기압(hPa),시정(m)
2024-06-18 0:49,676,22.1,28.9,-,-,-,-,2.5,남,189,21.5,1006.1,-
2024-06-18 0:50,677,22.1,28.9,-,-,-,-,2.4,남,185,21.5,1006.1,-
2024-06-18 0:51,678,22.1,28.9,-,-,-,-,2.6,남,185,21.4,1006.1,-
2024-06-18 0:52,678,22.1,28.9,-,-,-,-,2.3,남,186,21.4,1006.1,-
2024-06-18 0:53,679,22.2,28.9,-,-,-,-,2.1,남,188,21.4,1006.1,-
2024-06-18 0:54,680,22.1,28.9,-,-,-,-,2.2,남,191,21.4,1006.1,-
2024-06-18 0:55,681,22.1,28.9,-,-,-,-,2.2,남,188,21.4,1006.1,-
2024-06-18 0:56,681,22.2,28.9,-,-,-,-,2.1,남,190,21.3,1006.1,-
2024-06-18 0:57,682,22.1,28.9,-,-,-,-,2.2,남남서,193,21.3,1006.1,-
2024-06-18 0:58,682,22.1,28.9,-,-,-,-,2.2,남,181,21.3,1006.1,-
2024-06-18 0:59,683,22.2,28.9,-,-,-,-,2.5,남,179,21.3,1006.1,-
2024-06-18 1:00,684,22.1,28.9,-,-,-,-,2.4,남,180,21.3,1006.1,-
2024-06-18 1:01,684,22.1,28.9,-,-,-,-,2.5,남,181,21.3,1006.1,-
2024-06-18 1:02,685,22.1,28.9,-,-,-,-,2.4,남,182,21.3,1006.1,-
2024-06-18 1:03,685,22.1,28.9,-,-,-,-,2.3,남,182,21.3,1006.1,-
2024-06-18 1:04,686,22.1,28.9,-,-,-,-,2.3,남,180,21.3,1006.1,-
2024-06-18 1:05,687,22,29,-,-,-,-,1.9,남,181,21.3,1006.1,-
2024-06-18 1:06,687,22.1,29,-,-,-,-,2,남,181,21.3,1006.1,-
2024-06-18 1:07,688,22,29,-,-,-,-,1.8,남,184,21.3,1006.1,-
2024-06-18 1:08,688,22.1,29,-,-,-,-,1.5,남남서,195,21.3,1006.1,-
2024-06-18 1:09,689,22.1,29,-,-,-,-,1.4,남,186,21.3,1006.1,-
2024-06-18 1:10,690,22.1,29,-,-,-,-,1.6,남남서,196,21.3,1006.1,-
2024-06-18 1:11,690,22.1,29,-,-,-,-,1.7,남,191,21.3,1006.1,-
2024-06-18 1:12,691,22.1,29,-,-,-,-,1.5,남남서,198,21.4,1006.1,-
2024-06-18 1:13,692,22.1,29,-,-,-,-,1.7,남남서,192,21.3,1006.1,-
2024-06-18 1:14,692,22.1,29,-,-,-,-,1.6,남남서,201,21.3,1006.1,-
2024-06-18 1:15,693,22.1,29,-,-,-,-,1.5,남남서,198,21.3,1006.1,-
2024-06-18 1:16,693,22.1,29,-,-,-,-,1.6,남남서,203,21.3,1006.1,-
2024-06-18 1:17,694,22.1,29,-,-,-,-,1.5,남남서,209,21.4,1006.1,-
2024-06-18 1:18,694,22.1,29,-,-,-,-,1.6,남남서,198,21.3,1006,-
2024-06-18 1:19,695,22.1,29,-,-,-,-,1.8,남,183,21.4,1006,-
2024-06-18 1:20,695,22.1,29,-,-,-,-,1.6,남,191,21.3,1006,-
2024-06-18 1:21,696,22.1,29,-,-,-,-,1.6,남남서,199,21.3,1006,-
2024-06-18 1:22,696,22,29,-,-,-,-,1.5,남남서,210,21.3,1006,-
2024-06-18 1:23,697,22,29,-,-,-,-,1.6,남남서,198,21.3,1006,-
2024-06-18 1:24,697,22.1,29,-,-,-,-,1.6,남남서,199,21.3,1006,-
2024-06-18 1:25,698,22,29,-,-,-,-,1.6,남남서,213,21.3,1006,-
2024-06-18 1:26,698,22,29,-,-,-,-,1.5,남남서,213,21.3,1005.9,-
2024-06-18 1:27,699,22,29,-,-,-,-,1.8,남서,219,21.3,1005.9,-
2024-06-18 1:28,699,22,29,-,-,-,-,2,남남서,211,21.3,1005.8,-
2024-06-18 1:29,699,22,29,-,-,-,-,1.8,남남서,202,21.3,1005.8,-
2024-06-18 1:30,699,22,29,-,-,-,-,1.9,남남서,199,21.3,1005.8,-
2024-06-18 1:31,700,22,29,-,-,-,-,1.8,남남서,205,21.3,1005.8,-
2024-06-18 1:32,700,22,29,-,-,-,-,1.6,남남서,196,21.3,1005.7,-
2024-06-18 1:33,700,22,29,-,-,-,-,1.7,남남서,207,21.3,1005.7,-
2024-06-18 1:34,701,22,29,-,-,-,-,1.5,남서,219,21.3,1005.7,-
2024-06-18 1:35,701,22,29,-,-,-,-,1.2,남남서,209,21.3,1005.8,-
2024-06-18 1:36,701,22,29,-,-,-,-,1.7,남서,214,21.3,1005.8,-
2024-06-18 1:37,701,22,29,-,-,-,-,1.4,남서,216,21.3,1005.8,-
2024-06-18 1:38,701,22,29,-,-,-,-,1.4,남남서,204,21.3,1005.8,-
2024-06-18 1:39,701,22,29,-,-,-,-,1.4,남남서,200,21.2,1005.8,-
2024-06-18 1:40,701,22,29,-,-,-,-,1.5,남남서,207,21.3,1005.8,-
2024-06-18 1:41,702,22,29,-,-,-,-,1.5,남남서,213,21.3,1005.7,-
2024-06-18 1:42,702,22,29,-,-,-,-,1.4,남남서,209,21.2,1005.7,-
2024-06-18 1:43,702,22,29,-,-,-,-,1.4,남남서,205,21.3,1005.7,-
2024-06-18 1:44,702,22,29,-,-,-,-,1.6,남서,214,21.3,1005.7,-
2024-06-18 1:45,702,22,29,-,-,-,-,1.4,남서,216,21.2,1005.7,-
2024-06-18 1:46,702,22,29,-,-,-,-,1.6,남서,221,21.3,1005.7,-
2024-06-18 1:47,702,22,29,-,-,-,-,1.2,남서,224,21.2,1005.6,-
2024-06-18 1:48,702,22,29,-,-,-,-,1.4,남서,214,21.2,1005.6,-
2024-06-18 1:49,702,22,29,-,-,-,-,1.1,남남서,203,21.3,1005.6,-
2024-06-18 1:50,702,22,29,-,-,-,-,1,남남서,203,21.2,1005.6,-
2024-06-18 1:51,702,22,29,-,-,-,-,1.3,남서,216,21.3,1005.6,-
2024-06-18 1:52,703,22,29,-,-,-,-,1.5,남서,221,21.2,1005.6,-
2024-06-18 1:53,703,22,29,-,-,-,-,1.2,남서,222,21.3,1005.6,-
2024-06-18 1:54,703,22,29,-,-,-,-,1.5,남서,220,21.3,1005.6,-
2024-06-18 1:55,703,22,29,-,-,-,-,1.7,남서,220,21.2,1005.6,-
2024-06-18 1:56,702,22,29,-,-,-,-,1.2,남서,219,21.3,1005.6,-
2024-06-18 1:57,702,22,29,-,-,-,-,1.2,남서,217,21.2,1005.6,-
2024-06-18 1:58,702,22,29,-,-,-,-,1.2,남서,231,21.3,1005.6,-
2024-06-18 1:59,702,21.9,29.1,-,-,-,-,1,남서,228,21.3,1005.6,-
2024-06-18 2:00,702,21.9,29.1,-,-,-,-,1,남남서,201,21.3,1005.6,-
2024-06-18 2:01,702,21.9,29.1,-,-,-,-,1.3,남남서,212,21.3,1005.6,-
2024-06-18 2:02,702,21.9,29.1,-,-,-,-,1.1,남남서,205,21.3,1005.6,-
2024-06-18 2:03,702,22,29.1,-,-,-,-,1.3,남,190,21.3,1005.6,-
2024-06-18 2:04,702,22,29.1,-,-,-,-,1.2,남,187,21.3,1005.7,-
2024-06-18 2:05,702,22,29,-,-,-,-,1.1,남남서,197,21.3,1005.7,-
2024-06-18 2:06,702,22,29,-,-,-,-,1.2,남남서,192,21.3,1005.7,-
2024-06-18 2:07,702,22,29,-,-,-,-,1.2,남남서,198,21.3,1005.7,-
2024-06-18 2:08,702,22,29,-,-,-,-,0.8,남,191,21.3,1005.7,-
2024-06-18 2:09,701,22,29.1,-,-,-,-,1,남,190,21.3,1005.7,-
2024-06-18 2:10,701,22,29.1,-,-,-,-,1.1,남남서,196,21.3,1005.7,-
2024-06-18 2:11,701,22,29.1,-,-,-,-,1.1,남남서,193,21.3,1005.7,-
2024-06-18 2:12,701,22,29.1,-,-,-,-,1.1,남,180,21.3,1005.7,-
2024-06-18 2:13,701,22,29.1,-,-,-,-,1,남,185,21.3,1005.7,-
2024-06-18 2:14,701,22,29.1,-,-,-,-,0.9,남,182,21.3,1005.7,-
2024-06-18 2:15,700,22,29.1,-,-,-,-,1,남,182,21.3,1005.7,-
2024-06-18 2:16,700,22,29.1,-,-,-,-,1,남,184,21.3,1005.7,-
2024-06-18 2:17,700,22,29,-,-,-,-,1,남,187,21.3,1005.7,-
2024-06-18 2:18,699,22,29.1,-,-,-,-,0.9,남,184,21.3,1005.7,-
2024-06-18 2:19,699,22,29.1,-,-,-,-,1,남,187,21.3,1005.7,-
2024-06-18 2:20,698,22,29,-,-,-,-,1.1,남,185,21.3,1005.7,-
2024-06-18 2:21,698,22,29,-,-,-,-,1.2,남,186,21.3,1005.7,-
2024-06-18 2:22,698,22,29,-,-,-,-,1.3,남,184,21.3,1005.7,-
2024-06-18 2:23,697,22,29,-,-,-,-,1.2,남,185,21.3,1005.7,-
2024-06-18 2:24,697,22,29.1,-,-,-,-,1.1,남,187,21.3,1005.7,-
2024-06-18 2:25,696,22,29.1,-,-,-,-,1.1,남,185,21.3,1005.7,-
2024-06-18 2:26,696,22,29.1,-,-,-,-,0.6,남남서,194,21.3,1005.7,-
2024-06-18 2:27,695,22,29.1,-,-,-,-,0.9,남서,230,21.3,1005.7,-
2024-06-18 2:28,695,22,29,-,-,-,-,1,남서,230,21.3,1005.7,-
2024-06-18 2:29,694,22,29,-,-,-,-,0.9,남서,220,21.3,1005.7,-
2024-06-18 2:30,693,22,29,-,-,-,-,0.6,남남서,196,21.3,1005.7,-
2024-06-18 2:31,693,22,29,-,-,-,-,0.5,남서,217,21.3,1005.7,-
2024-06-18 2:32,692,22,29,-,-,-,-,0.6,남서,222,21.3,1005.7,-
2024-06-18 2:33,692,22,29,-,-,-,-,0.9,남서,228,21.3,1005.7,-
2024-06-18 2:34,691,22,29,-,-,-,-,1.1,남서,228,21.3,1005.7,-
2024-06-18 2:35,690,22,29,-,-,-,-,0.4,남서,222,21.3,1005.7,-
2024-06-18 2:36,690,22,29,-,-,-,-,0.4,남남서,201,21.3,1005.7,-
2024-06-18 2:37,689,22,29,-,-,-,-,0.5,남남서,199,21.2,1005.7,-
2024-06-18 2:38,689,22,29.1,-,-,-,-,0.2,남,190,21.3,1005.7,-
2024-06-18 2:39,688,22,29,-,-,-,-,0.4,남,188,21.3,1005.7,-
2024-06-18 2:40,687,22,29.1,-,-,-,-,0.8,남,182,21.3,1005.7,-
2024-06-18 2:41,687,22,29,-,-,-,-,1.1,남,181,21.3,1005.7,-
2024-06-18 2:42,686,22,29,-,-,-,-,1.2,남,189,21.3,1005.7,-
2024-06-18 2:43,685,21.9,29.1,-,-,-,-,0.9,남남서,212,21.3,1005.7,-
2024-06-18 2:44,684,22,29.1,-,-,-,-,0.7,남남서,201,21.2,1005.6,-
2024-06-18 2:45,684,22,29.1,-,-,-,-,1.2,남남서,198,21.3,1005.6,-
2024-06-18 2:46,683,22,29.1,-,-,-,-,1,남남서,194,21.3,1005.6,-
2024-06-18 2:47,682,22,29,-,-,-,-,0.9,남,179,21.3,1005.6,-
2024-06-18 2:48,682,22,29,-,-,-,-,1,남,172,21.2,1005.6,-
2024-06-18 2:49,681,22,29,-,-,-,-,0.9,남,185,21.2,1005.7,-
2024-06-18 2:50,680,22,29,-,-,-,-,1.2,남,189,21.2,1005.7,-
2024-06-18 2:51,679,22,29.1,-,-,-,-,1.1,남,187,21.3,1005.7,-
2024-06-18 2:52,678,22,29.1,-,-,-,-,1,남,190,21.2,1005.7,-
2024-06-18 2:53,678,21.9,29.1,-,-,-,-,1.2,남남서,192,21.3,1005.7,-
2024-06-18 2:54,677,21.9,29.1,-,-,-,-,1.2,남남서,195,21.3,1005.7,-
2024-06-18 2:55,676,21.9,29.1,-,-,-,-,1.1,남남서,194,21.3,1005.7,-
2024-06-18 2:56,675,21.9,29.1,-,-,-,-,1.1,남,174,21.3,1005.7,-
2024-06-18 2:57,674,21.9,29.1,-,-,-,-,1.2,남남동,166,21.3,1005.7,-
2024-06-18 2:58,673,21.9,29.1,-,-,-,-,1.6,남,170,21.3,1005.7,-
2024-06-18 2:59,672,21.9,29.1,-,-,-,-,1.5,남,176,21.3,1005.7,-
2024-06-18 3:00,672,21.9,29.1,-,-,-,-,1.5,남,177,21.3,1005.7,-
2024-06-18 3:01,671,21.9,29.1,-,-,-,-,1.3,남,175,21.3,1005.7,-
2024-06-18 3:02,670,21.9,29.1,-,-,-,-,1.4,남,177,21.4,1005.7,-
2024-06-18 3:03,669,22,29.1,-,-,-,-,1.4,남,175,21.3,1005.7,-
2024-06-18 3:04,668,22,29.1,-,-,-,-,1.4,남남동,165,21.3,1005.7,-
2024-06-18 3:05,667,22,29,-,-,-,-,1.5,남남동,166,21.3,1005.7,-
2024-06-18 3:06,666,22,29.1,-,-,-,-,1.6,남,180,21.3,1005.7,-
2024-06-18 3:07,665,22,29,-,-,-,-,1.9,남,183,21.4,1005.7,-
2024-06-18 3:08,664,22,29,-,-,-,-,2,남,186,21.3,1005.7,-
2024-06-18 3:09,663,22,29,-,-,-,-,2.1,남,185,21.3,1005.7,-
2024-06-18 3:10,662,22,29,-,-,-,-,2.3,남,183,21.4,1005.7,-
2024-06-18 3:11,661,22,29,-,-,-,-,1.9,남,190,21.3,1005.7,-
2024-06-18 3:12,660,21.9,29,-,-,-,-,1.7,남,189,21.4,1005.7,-
2024-06-18 3:13,659,21.9,29.1,-,-,-,-,1.8,남,182,21.3,1005.6,-
2024-06-18 3:14,658,21.9,29.1,-,-,-,-,2,남,180,21.3,1005.6,-
2024-06-18 3:15,657,21.9,29.1,-,-,-,-,2,남,186,21.3,1005.6,-
2024-06-18 3:16,656,21.9,29.1,-,-,-,-,1.8,남,189,21.3,1005.6,-
2024-06-18 3:17,654,21.9,29.1,-,-,-,-,1.6,남,187,21.3,1005.6,-
2024-06-18 3:18,653,21.9,29.1,-,-,-,-,1.6,남,186,21.3,1005.6,-
2024-06-18 3:19,652,21.9,29.1,-,-,-,-,1.5,남남서,194,21.4,1005.7,-
2024-06-18 3:20,651,21.9,29.1,-,-,-,-,1.5,남남서,199,21.4,1005.6,-
2024-06-18 3:21,650,21.9,29.1,-,-,-,-,1.5,남,191,21.3,1005.6,-
2024-06-18 3:22,649,21.9,29.1,-,-,-,-,1.1,남,180,21.3,1005.6,-
2024-06-18 3:23,648,21.9,29.1,-,-,-,-,1,남,184,21.3,1005.6,-
2024-06-18 3:24,646,21.9,29.1,-,-,-,-,1.9,남,189,21.3,1005.7,-
2024-06-18 3:25,645,21.9,29.1,-,-,-,-,1.6,남남서,196,21.3,1005.7,-
2024-06-18 3:26,644,21.9,29.1,-,-,-,-,2.1,남남서,193,21.4,1005.7,-
2024-06-18 3:27,643,21.9,29.1,-,-,-,-,2,남,180,21.3,1005.7,-
2024-06-18 3:28,641,21.9,29.1,-,-,-,-,2,남,177,21.3,1005.7,-
2024-06-18 3:29,640,21.9,29.1,-,-,-,-,2.4,남,180,21.3,1005.7,-
2024-06-18 3:30,639,21.9,29,-,-,-,-,2.7,남,176,21.3,1005.7,-
2024-06-18 3:31,637,22,29.1,-,-,-,-,2.8,남,174,21.3,1005.7,-
2024-06-18 3:32,636,22,29,-,-,-,-,3,남,183,21.3,1005.7,-
2024-06-18 3:33,635,22,29,-,-,-,-,3.4,남,182,21.3,1005.7,-
2024-06-18 3:34,634,22,29,-,-,-,-,2.7,남,190,21.3,1005.8,-
2024-06-18 3:35,633,22,29,-,-,-,-,2.1,남,188,21.3,1005.8,-
2024-06-18 3:36,631,22,29,-,-,-,-,2,남남서,207,21.3,1005.8,-
2024-06-18 3:37,630,22,29,-,-,-,-,1.9,남,188,21.3,1005.8,-
2024-06-18 3:38,629,22.1,29,-,-,-,-,2.6,남,188,21.3,1005.8,-
2024-06-18 3:39,628,22.1,29,-,-,-,-,2.7,남,178,21.3,1005.8,-
2024-06-18 3:40,627,22.1,29,-,-,-,-,2.1,남,177,21.3,1005.8,-
2024-06-18 3:41,626,22.1,29,-,-,-,-,2.7,남,175,21.2,1005.8,-
2024-06-18 3:42,624,22.1,29,-,-,-,-,2.1,남,191,21.3,1005.8,-
2024-06-18 3:43,623,22.1,28.9,-,-,-,-,1.7,남,188,21.2,1005.8,-
2024-06-18 3:44,622,22.1,28.9,-,-,-,-,2.2,남,178,21.3,1005.8,-
2024-06-18 3:45,621,22.1,28.9,-,-,-,-,2.4,남,178,21.3,1005.8,-
2024-06-18 3:46,619,22.1,28.9,-,-,-,-,2.4,남,180,21.2,1005.8,-
2024-06-18 3:47,618,22.1,28.9,-,-,-,-,2.2,남,176,21.2,1005.8,-
2024-06-18 3:48,617,22.1,28.9,-,-,-,-,2.4,남,179,21.2,1005.8,-
2024-06-18 3:49,616,22.1,28.9,-,-,-,-,2.3,남,178,21.2,1005.8,-
2024-06-18 3:50,614,22.1,28.9,-,-,-,-,1.9,남,171,21.2,1005.8,-
2024-06-18 3:51,613,22.1,28.9,-,-,-,-,2,남남동,166,21.2,1005.8,-
2024-06-18 3:52,611,22.1,28.9,-,-,-,-,2.3,남,169,21.2,1005.8,-
2024-06-18 3:53,610,22.1,28.9,-,-,-,-,2.6,남남동,168,21.2,1005.8,-
2024-06-18 3:54,609,22.1,28.9,-,-,-,-,2.5,남,170,21.2,1005.8,-
2024-06-18 3:55,607,22.1,28.9,-,-,-,-,2.2,남,169,21.1,1005.9,-
2024-06-18 3:56,606,22.1,28.9,-,-,-,-,2.1,남남동,166,21.2,1005.9,-
2024-06-18 3:57,605,22.1,28.9,-,-,-,-,2.3,남,172,21.2,1005.9,-
2024-06-18 3:58,603,22.2,28.9,-,-,-,-,2.4,남,176,21.1,1006,-
2024-06-18 3:59,602,22.1,28.9,-,-,-,-,2.2,남,175,21.1,1006,-
2024-06-18 4:00,600,22.2,28.9,-,-,-,-,2.5,남,179,21.1,1006,-
2024-06-18 4:01,599,22.1,28.9,-,-,-,-,2.1,남,179,21.1,1006,-
2024-06-18 4:02,597,22.1,28.9,-,-,-,-,2.1,남,180,21.1,1006,-
2024-06-18 4:03,596,22.1,28.9,-,-,-,-,2,남,184,21.2,1006,-
2024-06-18 4:04,595,22.1,28.9,-,-,-,-,2.4,남,187,21.1,1006,-
2024-06-18 4:05,593,22.1,28.9,-,-,-,-,2.1,남,183,21.1,1006,-
2024-06-18 4:06,592,22.1,28.9,-,-,-,-,2.3,남,177,21.1,1006,-
2024-06-18 4:07,590,22.1,28.9,-,-,-,-,2.2,남,173,21.1,1006,-
2024-06-18 4:08,589,22.1,28.9,-,-,-,-,1.9,남,176,21.2,1006,-
2024-06-18 4:09,587,22.1,28.9,-,-,-,-,2.1,남,182,21.1,1006,-
2024-06-18 4:10,586,22.1,28.9,-,-,-,-,2.1,남,177,21.1,1006.1,-
2024-06-18 4:11,584,22.1,28.9,-,-,-,-,2.2,남,185,21.1,1006.1,-
2024-06-18 4:12,583,22.1,28.9,-,-,-,-,2.1,남,191,21.2,1006.1,-
2024-06-18 4:13,581,22.1,28.9,-,-,-,-,2.2,남남서,193,21.2,1006.1,-
2024-06-18 4:14,580,22.1,28.9,-,-,-,-,2.5,남남서,192,21.1,1006.1,-
2024-06-18 4:15,578,22.1,28.9,-,-,-,-,2.2,남남서,198,21.1,1006.1,-
2024-06-18 4:16,577,22.1,28.9,-,-,-,-,1.6,남남서,202,21.1,1006.2,-
2024-06-18 4:17,575,22.1,28.9,-,-,-,-,1.6,남남서,210,21.2,1006.2,-
2024-06-18 4:18,573,22.1,28.9,-,-,-,-,1.5,남남서,204,21.2,1006.2,-
2024-06-18 4:19,572,22.1,28.9,-,-,-,-,2.2,남남서,195,21.2,1006.2,-
2024-06-18 4:20,570,22.2,28.9,-,-,-,-,1.5,남남서,203,21.2,1006.2,-
2024-06-18 4:21,568,22.1,28.9,-,-,-,-,1.5,남남서,200,21.1,1006.2,-
2024-06-18 4:22,567,22.1,28.9,-,-,-,-,1.2,남남서,209,21.1,1006.2,-
2024-06-18 4:23,565,22.1,28.9,-,-,-,-,1.2,남남서,200,21.1,1006.2,-
2024-06-18 4:24,564,22.1,28.9,-,-,-,-,1.3,남남서,203,21.1,1006.2,-
2024-06-18 4:25,562,22.1,28.9,-,-,-,-,1.3,남남서,201,21.2,1006.2,-
2024-06-18 4:26,561,22.1,28.9,-,-,-,-,1.7,남남서,196,21.1,1006.2,-
2024-06-18 4:27,559,22.2,28.9,-,-,-,-,1.5,남남서,194,21.1,1006.2,-
2024-06-18 4:28,557,22.2,28.9,-,-,-,-,1.4,남,185,21.1,1006.2,-
2024-06-18 4:29,555,22.2,28.9,-,-,-,-,1.9,남,190,21.2,1006.2,-
2024-06-18 4:30,554,22.2,28.9,-,-,-,-,2.1,남,190,21.2,1006.2,-
2024-06-18 4:31,552,22.2,28.9,-,-,-,-,2.2,남,191,21.2,1006.2,-
2024-06-18 4:32,550,22.2,28.9,-,-,-,-,2.1,남남서,198,21.2,1006.2,-
2024-06-18 4:33,548,22.2,28.9,-,-,-,-,1.7,남남서,195,21.2,1006.3,-
2024-06-18 4:34,547,22.1,28.9,-,-,-,-,1.8,남,189,21.2,1006.3,-
2024-06-18 4:35,545,22.1,28.9,-,-,-,-,1.4,남서,217,21.2,1006.3,-
2024-06-18 4:36,544,22.2,28.9,-,-,-,-,1.3,남서,226,21.1,1006.3,-
2024-06-18 4:37,542,22.2,28.9,-,-,-,-,1.6,남서,219,21.2,1006.3,-
2024-06-18 4:38,540,22.1,28.9,-,-,-,-,1.7,남서,223,21.2,1006.3,-
2024-06-18 4:39,539,22.2,28.9,-,-,-,-,1.8,남서,226,21.2,1006.3,-
2024-06-18 4:40,537,22.1,28.9,-,-,-,-,2,남서,230,21.2,1006.3,-
2024-06-18 4:41,536,22.2,28.9,-,-,-,-,1.6,서남서,242,21.1,1006.3,-
2024-06-18 4:42,534,22.2,28.9,-,-,-,-,1.4,남서,235,21.1,1006.3,-
2024-06-18 4:43,532,22.1,28.9,-,-,-,-,1.8,남서,232,21.1,1006.3,-
2024-06-18 4:44,531,22.1,28.9,-,-,-,-,1.2,남서,220,21.1,1006.3,-
2024-06-18 4:45,529,22.1,28.9,-,-,-,-,1.5,남남서,204,21.1,1006.3,-
2024-06-18 4:46,528,22.1,28.9,-,-,-,-,1.8,남남서,210,21.1,1006.3,-
2024-06-18 4:47,526,22.1,28.9,-,-,-,-,1.5,남남서,205,21.1,1006.3,-
2024-06-18 4:48,524,22.1,28.9,-,-,-,-,1.7,남남서,198,21.1,1006.3,-
2024-06-18 4:49,523,22.1,28.9,-,-,-,-,1.7,남남서,198,21.1,1006.3,-
2024-06-18 4:50,521,22.1,28.9,-,-,-,-,1.6,남남서,204,21.1,1006.3,-
2024-06-18 4:51,520,22.1,28.9,-,-,-,-,1.9,남남서,212,21.1,1006.4,-
2024-06-18 4:52,518,22.1,28.9,-,-,-,-,1.8,남서,215,21.1,1006.4,-
2024-06-18 4:53,516,22.1,28.9,-,-,-,-,1.9,남서,227,21.1,1006.4,-
2024-06-18 4:54,515,22.1,28.9,-,-,-,-,1.7,서남서,237,21.1,1006.4,-
2024-06-18 4:55,513,22.1,28.9,-,-,-,-,1.4,서남서,242,21.1,1006.4,-
2024-06-18 4:56,512,22.1,28.9,-,-,-,-,1.1,남서,229,21.1,1006.4,-
2024-06-18 4:57,510,22.1,28.9,-,-,-,-,1.6,남서,228,21,1006.4,-
2024-06-18 4:58,508,22.1,28.9,-,-,-,-,1.9,남서,225,21,1006.4,-
2024-06-18 4:59,506,22,29,-,-,-,-,1.6,서남서,237,21,1006.4,-
2024-06-18 5:00,505,22,29,-,-,-,-,1.6,서남서,243,21,1006.4,-
2024-06-18 5:01,503,22,29,-,-,-,-,1.6,남서,234,21,1006.4,-
2024-06-18 5:02,501,22,29,-,-,-,-,1.7,남서,227,21,1006.4,-
2024-06-18 5:03,499,22,29,-,-,-,-,2.1,남서,232,21,1006.4,-
2024-06-18 5:04,498,22,29,-,-,-,-,2.1,남서,232,21,1006.4,-
2024-06-18 5:05,496,22,29,-,-,-,-,1.5,서남서,239,21,1006.4,-
2024-06-18 5:06,494,22,29,-,-,-,-,1.5,서남서,237,21,1006.3,-
2024-06-18 5:07,492,22,29,-,-,-,-,1.7,남서,227,21,1006.3,-
2024-06-18 5:08,491,22,29,-,-,-,-,1.9,남서,221,21,1006.3,-
2024-06-18 5:09,489,22,29,-,-,-,-,1.9,남서,217,21,1006.3,-
2024-06-18 5:10,487,22,29,-,-,-,-,2,남서,221,21,1006.3,-
2024-06-18 5:11,485,22,29,-,-,-,-,1.9,남서,218,21,1006.3,-
2024-06-18 5:12,483,22,29,-,-,-,-,1.8,남서,223,21,1006.3,-
2024-06-18 5:13,482,22,29,-,-,-,-,2,남서,229,21,1006.3,-
2024-06-18 5:14,480,22,29,-,-,-,-,1.8,남서,233,21,1006.3,-
2024-06-18 5:15,478,22,29,-,-,-,-,1.6,남서,219,21,1006.3,-
2024-06-18 5:16,476,22,29,-,-,-,-,1.3,남서,223,21,1006.3,-
2024-06-18 5:17,474,22,29,-,-,-,-,1.5,남서,224,21,1006.3,-
2024-06-18 5:18,473,22,29,-,-,-,-,1.6,남서,215,21,1006.4,-
2024-06-18 5:19,473,22,29,-,-,-,-,1.6,남남서,206,21,1006.4,-
2024-06-18 5:20,470,22,29,-,-,-,-,1.7,남서,228,21,1006.4,-
2024-06-18 5:21,467,22,29,-,-,-,-,1.9,남서,217,21,1006.4,-
2024-06-18 5:22,466,21.9,29,-,-,-,-,1.8,남서,219,21,1006.4,-
2024-06-18 5:23,464,21.9,29,-,-,-,-,1.9,남서,227,21,1006.4,-
2024-06-18 5:24,463,21.9,29.1,-,-,-,-,1.7,남서,226,21,1006.4,-
2024-06-18 5:25,461,21.9,29.1,-,-,-,-,1.5,남서,232,21,1006.4,-
2024-06-18 5:26,459,21.9,29.1,-,-,-,-,1.8,남서,227,21,1006.5,-
2024-06-18 5:27,457,21.9,29.1,-,-,-,-,1.5,남서,231,21,1006.5,-
2024-06-18 5:28,456,21.9,29.1,-,-,-,-,1.9,남서,223,20.9,1006.5,-
2024-06-18 5:29,454,21.9,29.1,-,-,-,-,1.9,남서,221,20.9,1006.5,-
2024-06-18 5:30,452,21.8,29.1,-,-,-,-,1.4,남서,217,20.9,1006.5,-
2024-06-18 5:31,451,21.8,29.1,-,-,-,-,1,남남서,207,20.9,1006.5,-
2024-06-18 5:32,449,21.8,29.1,-,-,-,-,1.5,남서,223,21,1006.5,-
2024-06-18 5:33,447,21.8,29.1,-,-,-,-,1.7,남서,220,21,1006.5,-
2024-06-18 5:34,446,21.8,29.1,-,-,-,-,1.7,남서,216,21,1006.5,-
2024-06-18 5:35,444,21.8,29.1,-,-,-,-,1.9,남서,226,21,1006.5,-
2024-06-18 5:36,443,21.8,29.1,-,-,-,-,1.5,남서,222,21,1006.5,-
2024-06-18 5:37,441,21.8,29.1,-,-,-,-,1.2,남서,226,21,1006.6,-
2024-06-18 5:38,439,21.8,29.1,-,-,-,-,1.1,남남서,207,21,1006.6,-
2024-06-18 5:39,438,21.8,29.1,-,-,-,-,1,남서,231,21,1006.6,-
2024-06-18 5:40,436,21.8,29.1,-,-,-,-,1.6,서남서,248,21,1006.6,-
2024-06-18 5:41,435,21.8,29.1,-,-,-,-,1.2,서남서,240,21,1006.6,-
2024-06-18 5:42,433,21.8,29.1,-,-,-,-,1.2,서남서,239,21,1006.6,-
2024-06-18 5:43,431,21.8,29.1,-,-,-,-,1.2,서남서,249,21,1006.6,-
2024-06-18 5:44,430,21.8,29.2,-,-,-,-,1.2,서,259,21,1006.6,-
2024-06-18 5:45,428,21.7,29.2,-,-,-,-,1.2,서,260,20.9,1006.6,-
