包螟家疙:饶器,,,,,,,,,,,,,
困档:36.6775,,,,,,,,,,,,,
版档:129.453056,,,,,,,,,,,,,
包螟矫埃,炼困(cm),荐柯(∩),堪盒(PSU),蜡狼颇绊(m),蜡狼颇林扁(sec),弥措颇绊(m),弥措颇林扁(sec),浅加(m/s),浅氢(16points),浅氢(deg),扁柯(∩),扁拘(hPa),矫沥(m)
2024-06-19 16:43,23,20.1,33.7,-,-,-,-,0.6,巢巢辑,211,27.5,1006.8,-
2024-06-19 16:44,22,20.1,33.7,-,-,-,-,0.5,巢辑,218,27.5,1006.8,-
2024-06-19 16:45,21,20.1,33.7,-,-,-,-,0.4,巢巢辑,204,27.4,1006.8,-
2024-06-19 16:46,21,20.1,33.7,-,-,-,-,0.4,巢巢辑,196,27.3,1006.8,-
2024-06-19 16:47,21,20.1,33.7,-,-,-,-,0.5,巢巢辑,200,27.4,1006.8,-
2024-06-19 16:48,21,20.1,33.7,-,-,-,-,0.6,巢巢辑,195,27.4,1006.7,-
2024-06-19 16:49,22,20.1,33.7,-,-,-,-,0.7,巢,178,27.4,1006.7,-
2024-06-19 16:50,23,20.1,33.7,-,-,-,-,0.9,巢巢辑,201,27.4,1006.7,-
2024-06-19 16:51,23,20.1,33.7,-,-,-,-,1.2,巢巢辑,203,27.4,1006.7,-
2024-06-19 16:52,22,20.1,33.7,-,-,-,-,1.2,巢巢辑,207,27.1,1006.7,-
2024-06-19 16:53,21,20.1,33.7,-,-,-,-,1.8,巢巢辑,208,26.9,1006.7,-
2024-06-19 16:54,20,20.1,33.7,-,-,-,-,1.9,巢巢辑,209,26.8,1006.7,-
2024-06-19 16:55,19,20.1,33.7,-,-,-,-,1.8,巢巢辑,211,26.6,1006.7,-
2024-06-19 16:56,19,20.1,33.7,-,-,-,-,2.2,巢巢辑,201,26.5,1006.7,-
2024-06-19 16:57,19,20.1,33.7,-,-,-,-,2.3,巢巢辑,192,26.5,1006.8,-
2024-06-19 16:58,19,20.1,33.7,-,-,-,-,2,巢,188,26.4,1006.8,-
2024-06-19 16:59,20,20.1,33.7,-,-,-,-,1.9,巢巢辑,192,26.4,1006.8,-
2024-06-19 17:00,21,20.1,33.7,-,-,-,-,1.4,巢,190,26.4,1006.8,-
2024-06-19 17:01,22,20.1,33.7,-,-,-,-,1.6,巢,187,26.4,1006.8,-
2024-06-19 17:02,22,20.1,33.7,-,-,-,-,1.5,巢,177,26.5,1006.8,-
2024-06-19 17:03,23,20.1,33.7,-,-,-,-,1.5,巢,176,26.5,1006.8,-
2024-06-19 17:04,22,20.1,33.7,-,-,-,-,1.3,巢,180,26.5,1006.8,-
2024-06-19 17:05,22,20.1,33.7,-,-,-,-,1.3,巢,176,26.6,1006.8,-
2024-06-19 17:06,21,20.1,33.7,-,-,-,-,1.4,巢,181,26.7,1006.8,-
2024-06-19 17:07,21,20.1,33.7,-,-,-,-,1.9,巢,191,26.7,1006.8,-
2024-06-19 17:08,21,20.1,33.7,-,-,-,-,1.6,巢,190,26.6,1006.8,-
2024-06-19 17:09,21,20.1,33.7,-,-,-,-,1.5,巢巢辑,206,26.5,1006.8,-
2024-06-19 17:10,22,20.1,33.7,-,-,-,-,1.7,巢巢辑,211,26.4,1006.8,-
2024-06-19 17:11,23,20.1,33.7,-,-,-,-,1.6,巢巢辑,203,26.4,1006.8,-
2024-06-19 17:12,23,20.1,33.7,-,-,-,-,1.6,巢巢辑,213,26.4,1006.8,-
2024-06-19 17:13,23,20.2,33.7,-,-,-,-,1.7,巢巢辑,210,26.4,1006.8,-
2024-06-19 17:14,22,20.2,33.7,-,-,-,-,1.9,巢巢辑,213,26.4,1006.8,-
2024-06-19 17:15,21,20.2,33.7,-,-,-,-,1.7,巢巢辑,211,26.4,1006.8,-
2024-06-19 17:16,20,20.2,33.7,-,-,-,-,1.4,巢巢辑,213,26.4,1006.8,-
2024-06-19 17:17,19,20.2,33.7,-,-,-,-,1.7,巢巢辑,210,26.4,1006.8,-
2024-06-19 17:18,19,20.2,33.7,-,-,-,-,1.8,巢巢辑,208,26.4,1006.8,-
2024-06-19 17:19,19,20.2,33.7,-,-,-,-,2.1,巢巢辑,200,26.4,1006.8,-
2024-06-19 17:20,19,20.2,33.7,-,-,-,-,1.8,巢巢辑,201,26.4,1006.8,-
2024-06-19 17:21,20,20.2,33.7,-,-,-,-,2.1,巢巢辑,200,26.5,1006.9,-
2024-06-19 17:22,21,20.2,33.7,-,-,-,-,1.9,巢巢辑,195,26.5,1006.9,-
2024-06-19 17:23,22,20.2,33.7,-,-,-,-,1.7,巢巢辑,197,26.5,1006.8,-
2024-06-19 17:24,22,20.2,33.7,-,-,-,-,2.1,巢巢辑,202,26.5,1006.8,-
2024-06-19 17:25,22,20.2,33.7,-,-,-,-,2.5,巢巢辑,197,26.5,1006.8,-
2024-06-19 17:26,21,20.2,33.7,-,-,-,-,2.1,巢巢辑,199,26.5,1006.8,-
2024-06-19 17:27,21,20.2,33.7,-,-,-,-,2.5,巢巢辑,205,26.5,1006.8,-
2024-06-19 17:28,20,20.2,33.7,-,-,-,-,2.6,巢巢辑,211,26.5,1006.8,-
2024-06-19 17:29,20,20.2,33.7,-,-,-,-,2.4,巢巢辑,209,26.5,1006.8,-
2024-06-19 17:30,20,20.3,33.7,-,-,-,-,2.5,巢巢辑,210,26.4,1006.8,-
2024-06-19 17:31,20,20.2,33.7,-,-,-,-,2.9,巢巢辑,205,26.4,1006.8,-
2024-06-19 17:32,21,20.2,33.7,-,-,-,-,2.6,巢巢辑,204,26.4,1006.8,-
2024-06-19 17:33,21,20.2,33.7,-,-,-,-,2.5,巢巢辑,195,26.4,1006.7,-
2024-06-19 17:34,21,20.2,33.7,-,-,-,-,2.4,巢巢辑,197,26.4,1006.7,-
2024-06-19 17:35,21,20.2,33.7,-,-,-,-,2.4,巢巢辑,200,26.4,1006.7,-
2024-06-19 17:36,20,20.2,33.7,-,-,-,-,2.3,巢巢辑,194,26.4,1006.7,-
2024-06-19 17:37,19,20.3,33.7,-,-,-,-,2,巢巢辑,192,26.4,1006.7,-
2024-06-19 17:38,18,20.3,33.7,-,-,-,-,1.9,巢,190,26.4,1006.7,-
2024-06-19 17:39,17,20.3,33.7,-,-,-,-,1.9,巢,188,26.4,1006.7,-
2024-06-19 17:40,17,20.2,33.7,-,-,-,-,2.1,巢,191,26.5,1006.7,-
2024-06-19 17:41,18,20.2,33.7,-,-,-,-,1.6,巢巢辑,200,26.6,1006.7,-
2024-06-19 17:42,19,20.2,33.7,-,-,-,-,2.1,巢巢辑,202,26.6,1006.7,-
2024-06-19 17:43,21,20.3,33.7,-,-,-,-,2.2,巢巢辑,197,26.6,1006.7,-
2024-06-19 17:44,22,20.3,33.7,-,-,-,-,2,巢巢辑,199,26.7,1006.6,-
2024-06-19 17:45,23,20.3,33.7,-,-,-,-,1.7,巢巢辑,205,26.7,1006.6,-
2024-06-19 17:46,23,20.3,33.7,-,-,-,-,2.1,巢巢辑,208,26.7,1006.6,-
2024-06-19 17:47,22,20.3,33.7,-,-,-,-,2.4,巢巢辑,211,26.7,1006.5,-
2024-06-19 17:48,21,20.3,33.7,-,-,-,-,2.5,巢巢辑,207,26.8,1006.6,-
2024-06-19 17:49,20,20.3,33.7,-,-,-,-,2.6,巢巢辑,206,26.8,1006.6,-
2024-06-19 17:50,19,20.3,33.7,-,-,-,-,2.2,巢巢辑,201,26.7,1006.6,-
2024-06-19 17:51,18,20.3,33.7,-,-,-,-,1.9,巢巢辑,192,26.6,1006.6,-
2024-06-19 17:52,18,20.3,33.7,-,-,-,-,2.2,巢巢辑,194,26.6,1006.6,-
2024-06-19 17:53,19,20.3,33.7,-,-,-,-,2.3,巢巢辑,196,26.5,1006.6,-
2024-06-19 17:54,20,20.3,33.7,-,-,-,-,2.8,巢,185,26.5,1006.6,-
2024-06-19 17:55,21,20.3,33.7,-,-,-,-,2.8,巢巢辑,199,26.5,1006.6,-
2024-06-19 17:56,22,20.3,33.7,-,-,-,-,2.8,巢巢辑,204,26.5,1006.6,-
2024-06-19 17:57,22,20.3,33.7,-,-,-,-,2.4,巢巢辑,203,26.5,1006.6,-
2024-06-19 17:58,21,20.3,33.7,-,-,-,-,2.3,巢巢辑,200,26.5,1006.6,-
2024-06-19 17:59,19,20.3,33.7,-,-,-,-,2.4,巢,187,26.4,1006.6,-
2024-06-19 18:00,18,20.3,33.7,-,-,-,-,2.5,巢,189,26.3,1006.6,-
2024-06-19 18:01,17,20.4,33.7,-,-,-,-,2.7,巢,181,26.2,1006.6,-
2024-06-19 18:02,16,20.4,33.7,-,-,-,-,2.9,巢巢辑,193,26.2,1006.6,-
2024-06-19 18:03,16,20.3,33.7,-,-,-,-,3.2,巢,188,26.2,1006.6,-
2024-06-19 18:04,17,20.3,33.7,-,-,-,-,2.6,巢,184,26.2,1006.6,-
2024-06-19 18:05,19,20.3,33.7,-,-,-,-,3.6,巢,187,26.2,1006.6,-
2024-06-19 18:06,20,20.3,33.7,-,-,-,-,3.3,巢,186,26.4,1006.6,-
2024-06-19 18:07,21,20.3,33.7,-,-,-,-,3.4,巢巢辑,192,26.4,1006.6,-
2024-06-19 18:08,21,20.3,33.7,-,-,-,-,3.7,巢,188,26.4,1006.6,-
2024-06-19 18:09,21,20.3,33.7,-,-,-,-,2.9,巢,185,26.4,1006.7,-
2024-06-19 18:10,20,20.3,33.7,-,-,-,-,2.4,巢巢辑,194,26.2,1006.7,-
2024-06-19 18:11,20,20.3,33.7,-,-,-,-,2.9,巢,189,26.1,1006.7,-
2024-06-19 18:12,19,20.3,33.7,-,-,-,-,2.3,巢,179,26.2,1006.7,-
2024-06-19 18:13,18,20.3,33.7,-,-,-,-,2.1,巢,184,26.2,1006.7,-
2024-06-19 18:14,17,20.3,33.7,-,-,-,-,2.4,巢,191,26.1,1006.7,-
2024-06-19 18:15,17,20.3,33.7,-,-,-,-,2.6,巢,185,26,1006.7,-
2024-06-19 18:16,17,20.3,33.7,-,-,-,-,3.2,巢,181,25.9,1006.7,-
2024-06-19 18:17,17,20.3,33.7,-,-,-,-,2,巢巢辑,208,25.9,1006.7,-
2024-06-19 18:18,18,20.3,33.7,-,-,-,-,2.8,巢巢辑,197,25.9,1006.7,-
2024-06-19 18:19,19,20.3,33.7,-,-,-,-,1.9,巢辑,220,25.9,1006.7,-
2024-06-19 18:20,19,20.3,33.7,-,-,-,-,2.4,巢辑,222,25.9,1006.7,-
2024-06-19 18:21,19,20.3,33.7,-,-,-,-,2.3,巢辑,227,25.9,1006.7,-
2024-06-19 18:22,18,20.3,33.7,-,-,-,-,2.4,巢辑,215,25.7,1006.7,-
2024-06-19 18:23,18,20.3,33.7,-,-,-,-,2.2,巢辑,222,25.6,1006.7,-
2024-06-19 18:24,18,20.3,33.7,-,-,-,-,2.1,巢辑,221,25.6,1006.7,-
2024-06-19 18:25,18,20.3,33.7,-,-,-,-,2.2,巢巢辑,210,25.5,1006.7,-
2024-06-19 18:26,18,20.3,33.7,-,-,-,-,1.9,巢辑,217,25.5,1006.7,-
2024-06-19 18:27,18,20.3,33.7,-,-,-,-,2.1,巢辑,216,25.5,1006.7,-
2024-06-19 18:28,18,20.3,33.7,-,-,-,-,2,巢辑,216,25.6,1006.7,-
2024-06-19 18:29,18,20.3,33.7,-,-,-,-,2.3,巢巢辑,212,25.6,1006.7,-
2024-06-19 18:30,18,20.3,33.7,-,-,-,-,2.3,巢辑,217,25.6,1006.7,-
2024-06-19 18:31,18,20.3,33.7,-,-,-,-,2.2,巢巢辑,211,25.5,1006.7,-
2024-06-19 18:32,18,20.3,33.7,-,-,-,-,2.2,巢巢辑,205,25.5,1006.7,-
2024-06-19 18:33,18,20.3,33.7,-,-,-,-,2.4,巢巢辑,196,25.6,1006.7,-
2024-06-19 18:34,18,20.3,33.7,-,-,-,-,2.3,巢,183,25.6,1006.7,-
2024-06-19 18:35,18,20.3,33.7,-,-,-,-,2.1,巢,174,25.7,1006.7,-
2024-06-19 18:36,19,20.3,33.7,-,-,-,-,2,巢,173,25.7,1006.7,-
2024-06-19 18:37,20,20.3,33.7,-,-,-,-,2.6,巢,179,25.8,1006.7,-
2024-06-19 18:38,20,20.3,33.7,-,-,-,-,2.8,巢,186,25.8,1006.7,-
2024-06-19 18:39,20,20.3,33.7,-,-,-,-,2.8,巢,185,25.8,1006.7,-
2024-06-19 18:40,20,20.3,33.7,-,-,-,-,2.6,巢,183,25.8,1006.8,-
2024-06-19 18:41,18,20.3,33.7,-,-,-,-,2.4,巢,175,25.9,1006.8,-
2024-06-19 18:42,17,20.3,33.7,-,-,-,-,2.4,巢巢悼,168,26,1006.8,-
2024-06-19 18:43,16,20.3,33.7,-,-,-,-,2.2,巢巢悼,166,26,1006.8,-
2024-06-19 18:44,15,20.3,33.7,-,-,-,-,2.6,巢巢悼,166,26,1006.8,-
2024-06-19 18:45,15,20.3,33.7,-,-,-,-,2.3,巢巢悼,164,25.9,1006.8,-
2024-06-19 18:46,17,20.3,33.7,-,-,-,-,2.2,巢巢悼,164,25.9,1006.8,-
2024-06-19 18:47,18,20.3,33.7,-,-,-,-,2.2,巢巢悼,162,25.9,1006.8,-
2024-06-19 18:48,20,20.3,33.7,-,-,-,-,2.4,巢巢悼,161,26,1006.8,-
2024-06-19 18:49,21,20.3,33.7,-,-,-,-,2.4,巢巢悼,162,26,1006.7,-
2024-06-19 18:50,21,20.3,33.7,-,-,-,-,2.5,巢巢悼,168,26,1006.7,-
2024-06-19 18:51,20,20.3,33.7,-,-,-,-,2.4,巢,169,26,1006.8,-
2024-06-19 18:52,18,20.3,33.7,-,-,-,-,2.1,巢,179,26.1,1006.8,-
2024-06-19 18:53,16,20.3,33.7,-,-,-,-,1.9,巢,183,26,1006.8,-
2024-06-19 18:54,15,20.3,33.7,-,-,-,-,2.2,巢,190,26,1006.8,-
2024-06-19 18:55,14,20.3,33.7,-,-,-,-,1.8,巢,184,25.9,1006.8,-
2024-06-19 18:56,14,20.3,33.7,-,-,-,-,1.8,巢,178,25.9,1006.8,-
2024-06-19 18:57,15,20.3,33.7,-,-,-,-,1.9,巢,182,25.9,1006.8,-
2024-06-19 18:58,15,20.3,33.7,-,-,-,-,1.5,巢,187,25.9,1006.8,-
2024-06-19 18:59,16,20.3,33.7,-,-,-,-,1.1,巢巢辑,193,25.8,1006.8,-
2024-06-19 19:00,16,20.3,33.7,-,-,-,-,1.2,辑巢辑,240,25.7,1006.8,-
2024-06-19 19:01,16,20.3,33.7,-,-,-,-,1.3,辑巢辑,245,25.6,1006.8,-
2024-06-19 19:02,16,20.3,33.7,-,-,-,-,0.8,巢辑,228,25.5,1006.8,-
2024-06-19 19:03,15,20.3,33.7,-,-,-,-,1.2,巢辑,232,25.5,1006.8,-
2024-06-19 19:04,15,20.3,33.7,-,-,-,-,0.9,巢巢辑,205,25.4,1006.8,-
2024-06-19 19:05,15,20.3,33.7,-,-,-,-,1.1,巢,178,25.4,1006.8,-
2024-06-19 19:06,15,20.3,33.7,-,-,-,-,1,巢,186,25.4,1006.8,-
2024-06-19 19:07,17,20.3,33.7,-,-,-,-,1.4,巢巢辑,195,25.5,1006.8,-
2024-06-19 19:08,18,20.3,33.7,-,-,-,-,1.1,巢,188,25.5,1006.8,-
2024-06-19 19:09,19,20.3,33.7,-,-,-,-,0.8,巢巢辑,207,25.4,1006.8,-
2024-06-19 19:10,19,20.3,33.7,-,-,-,-,0.8,巢辑,214,25.4,1006.8,-
2024-06-19 19:11,18,20.3,33.7,-,-,-,-,0.2,巢巢辑,194,25.3,1006.8,-
2024-06-19 19:12,17,20.3,33.7,-,-,-,-,0.4,辑巢辑,251,25.4,1006.8,-
2024-06-19 19:13,16,20.3,33.7,-,-,-,-,0.9,巢辑,229,25.4,1006.8,-
2024-06-19 19:14,14,20.3,33.7,-,-,-,-,0.6,辑巢辑,252,25.4,1006.8,-
2024-06-19 19:15,13,20.3,33.7,-,-,-,-,0.6,辑巢辑,248,25.5,1006.7,-
2024-06-19 19:16,13,20.3,33.7,-,-,-,-,0.8,辑巢辑,246,25.5,1006.7,-
2024-06-19 19:17,13,20.3,33.7,-,-,-,-,0.6,巢辑,235,25.6,1006.7,-
2024-06-19 19:18,13,20.3,33.7,-,-,-,-,0.3,巢辑,230,25.6,1006.7,-
2024-06-19 19:19,15,20.3,33.7,-,-,-,-,0.6,辑巢辑,246,25.7,1006.7,-
2024-06-19 19:20,17,20.3,33.7,-,-,-,-,0.3,辑巢辑,254,25.8,1006.7,-
2024-06-19 19:21,18,20.3,33.7,-,-,-,-,0.2,辑巢辑,251,25.9,1006.7,-
2024-06-19 19:22,18,20.3,33.7,-,-,-,-,0,合辑,312,26,1006.6,-
2024-06-19 19:23,17,20.3,33.7,-,-,-,-,0,巢巢辑,206,26,1006.6,-
2024-06-19 19:24,16,20.3,33.7,-,-,-,-,0.4,巢巢辑,207,26.1,1006.6,-
2024-06-19 19:25,15,20.3,33.7,-,-,-,-,0.8,巢巢辑,200,26.1,1006.6,-
2024-06-19 19:26,14,20.3,33.7,-,-,-,-,0.7,巢巢悼,167,26.1,1006.6,-
2024-06-19 19:27,13,20.3,33.7,-,-,-,-,0.4,巢巢悼,162,26,1006.6,-
2024-06-19 19:28,13,20.3,33.7,-,-,-,-,0.5,巢,173,26,1006.6,-
2024-06-19 19:29,14,20.4,33.7,-,-,-,-,0.6,巢巢悼,164,26,1006.5,-
2024-06-19 19:30,15,20.3,33.7,-,-,-,-,0.8,巢,190,26,1006.5,-
2024-06-19 19:31,16,20.3,33.7,-,-,-,-,0.6,巢,171,25.9,1006.5,-
2024-06-19 19:32,17,20.3,33.7,-,-,-,-,0.8,巢,187,25.8,1006.5,-
2024-06-19 19:33,18,20.3,33.7,-,-,-,-,0.5,巢,190,25.7,1006.5,-
2024-06-19 19:34,18,20.3,33.7,-,-,-,-,0.5,巢辑,217,25.6,1006.5,-
2024-06-19 19:35,18,20.3,33.7,-,-,-,-,0.6,巢巢辑,209,25.4,1006.5,-
2024-06-19 19:36,18,20.3,33.7,-,-,-,-,0.5,巢,172,25.3,1006.5,-
2024-06-19 19:37,18,20.3,33.7,-,-,-,-,0.3,巢巢辑,204,25.2,1006.5,-
2024-06-19 19:38,17,20.3,33.7,-,-,-,-,0.5,巢辑,225,25.2,1006.5,-
2024-06-19 19:39,16,20.3,33.7,-,-,-,-,0.9,辑巢辑,240,25.1,1006.5,-
2024-06-19 19:40,14,20.3,33.7,-,-,-,-,0.3,巢辑,231,25,1006.5,-
2024-06-19 19:41,13,20.3,33.7,-,-,-,-,0.4,辑巢辑,238,25,1006.5,-
2024-06-19 19:42,13,20.3,33.7,-,-,-,-,0.6,辑巢辑,246,25,1006.5,-
2024-06-19 19:43,13,20.3,33.7,-,-,-,-,0.6,辑巢辑,238,25,1006.5,-
2024-06-19 19:44,14,20.3,33.7,-,-,-,-,0.8,辑巢辑,243,24.9,1006.5,-
2024-06-19 19:45,14,20.3,33.7,-,-,-,-,0.7,巢辑,234,24.8,1006.5,-
2024-06-19 19:46,15,20.3,33.7,-,-,-,-,0.4,辑巢辑,239,24.8,1006.5,-
2024-06-19 19:47,16,20.3,33.7,-,-,-,-,0.5,巢辑,216,24.8,1006.5,-
2024-06-19 19:48,17,20.3,33.7,-,-,-,-,0.7,巢巢辑,206,24.8,1006.5,-
2024-06-19 19:49,17,20.3,33.7,-,-,-,-,0.4,巢巢辑,206,24.8,1006.5,-
2024-06-19 19:50,17,20.3,33.7,-,-,-,-,0.2,巢辑,225,24.8,1006.5,-
2024-06-19 19:51,17,20.3,33.7,-,-,-,-,0.4,辑巢辑,252,24.8,1006.5,-
2024-06-19 19:52,16,20.3,33.7,-,-,-,-,0.5,辑巢辑,256,24.8,1006.5,-
2024-06-19 19:53,16,20.3,33.7,-,-,-,-,0.3,辑巢辑,255,24.8,1006.5,-
2024-06-19 19:54,17,20.3,33.7,-,-,-,-,0,辑巢辑,251,24.7,1006.5,-
2024-06-19 19:55,17,20.3,33.7,-,-,-,-,0.1,辑巢辑,258,24.7,1006.5,-
2024-06-19 19:56,18,20.3,33.7,-,-,-,-,0,辑,259,24.7,1006.4,-
2024-06-19 19:57,18,20.4,33.7,-,-,-,-,0.2,巢巢辑,200,24.7,1006.4,-
2024-06-19 19:58,18,20.3,33.7,-,-,-,-,0.4,巢,191,24.7,1006.4,-
2024-06-19 19:59,18,20.3,33.7,-,-,-,-,0.4,巢,187,24.7,1006.4,-
2024-06-19 20:00,17,20.3,33.7,-,-,-,-,0.5,巢巢悼,168,24.7,1006.4,-
2024-06-19 20:01,17,20.3,33.7,-,-,-,-,0.3,巢巢悼,165,24.8,1006.4,-
2024-06-19 20:02,16,20.3,33.7,-,-,-,-,0.5,巢巢悼,159,24.8,1006.4,-
2024-06-19 20:03,16,20.3,33.7,-,-,-,-,0.6,巢,171,24.8,1006.4,-
2024-06-19 20:04,17,20.4,33.7,-,-,-,-,0.5,巢,169,24.9,1006.4,-
2024-06-19 20:05,17,20.4,33.7,-,-,-,-,0.6,巢巢悼,159,24.9,1006.4,-
2024-06-19 20:06,18,20.4,33.7,-,-,-,-,0.3,巢,179,24.9,1006.4,-
2024-06-19 20:07,18,20.4,33.7,-,-,-,-,0.3,巢,182,24.9,1006.4,-
2024-06-19 20:08,17,20.4,33.7,-,-,-,-,0.2,巢,177,24.9,1006.4,-
2024-06-19 20:09,16,20.4,33.7,-,-,-,-,0.2,巢,173,24.9,1006.4,-
2024-06-19 20:10,15,20.4,33.7,-,-,-,-,0.4,巢巢辑,199,24.9,1006.4,-
2024-06-19 20:11,15,20.4,33.7,-,-,-,-,0.2,巢巢辑,200,24.9,1006.4,-
2024-06-19 20:12,15,20.4,33.7,-,-,-,-,0,巢巢辑,206,24.8,1006.4,-
2024-06-19 20:13,15,20.4,33.7,-,-,-,-,0,合,0,24.7,1006.4,-
2024-06-19 20:14,16,20.4,33.7,-,-,-,-,0,合,0,24.6,1006.4,-
2024-06-19 20:15,17,20.4,33.7,-,-,-,-,0,合,0,24.6,1006.4,-
2024-06-19 20:16,18,20.4,33.7,-,-,-,-,0,合,0,24.6,1006.4,-
2024-06-19 20:17,18,20.4,33.7,-,-,-,-,0,合,0,24.5,1006.4,-
2024-06-19 20:18,18,20.4,33.7,-,-,-,-,0,合,0,24.4,1006.4,-
2024-06-19 20:19,17,20.4,33.7,-,-,-,-,0,合,0,24.4,1006.5,-
2024-06-19 20:20,16,20.4,33.7,-,-,-,-,0,合,0,24.4,1006.5,-
2024-06-19 20:21,16,20.4,33.7,-,-,-,-,0,合,0,24.3,1006.5,-
2024-06-19 20:22,15,20.4,33.7,-,-,-,-,0,合,0,24.3,1006.5,-
2024-06-19 20:23,15,20.4,33.7,-,-,-,-,0.1,合,355,24.3,1006.5,-
2024-06-19 20:24,15,20.4,33.7,-,-,-,-,0,合,355,24.2,1006.5,-
2024-06-19 20:25,15,20.3,33.7,-,-,-,-,0,巢,185,24.2,1006.5,-
2024-06-19 20:26,15,20.4,33.7,-,-,-,-,0.4,巢,190,24.2,1006.5,-
2024-06-19 20:27,16,20.4,33.7,-,-,-,-,0.3,巢,174,24.2,1006.5,-
2024-06-19 20:28,17,20.4,33.7,-,-,-,-,0.2,巢巢辑,194,24.2,1006.5,-
2024-06-19 20:29,17,20.4,33.7,-,-,-,-,0.2,巢,187,24.3,1006.5,-
2024-06-19 20:30,18,20.3,33.7,-,-,-,-,0.1,巢,172,24.3,1006.5,-
2024-06-19 20:31,18,20.4,33.7,-,-,-,-,0,合,0,24.4,1006.5,-
2024-06-19 20:32,18,20.4,33.7,-,-,-,-,0,合,0,24.4,1006.5,-
2024-06-19 20:33,18,20.4,33.7,-,-,-,-,0,合,0,24.4,1006.5,-
2024-06-19 20:34,18,20.4,33.7,-,-,-,-,0,合,0,24.4,1006.5,-
2024-06-19 20:35,18,20.4,33.7,-,-,-,-,0,合,0,24.3,1006.5,-
2024-06-19 20:36,17,20.4,33.7,-,-,-,-,0,合合悼,33,24.3,1006.6,-
2024-06-19 20:37,15,20.4,33.7,-,-,-,-,0,合合悼,33,24.2,1006.6,-
2024-06-19 20:38,15,20.4,33.7,-,-,-,-,0.3,悼巢悼,110,24.2,1006.6,-
2024-06-19 20:39,14,20.4,33.7,-,-,-,-,0.4,巢悼,125,24.1,1006.6,-
2024-06-19 20:40,14,20.4,33.7,-,-,-,-,0.6,巢巢悼,149,24,1006.6,-
2024-06-19 20:41,14,20.4,33.7,-,-,-,-,1.2,巢巢悼,149,24,1006.6,-
2024-06-19 20:42,15,20.4,33.7,-,-,-,-,1.3,巢巢悼,152,23.9,1006.6,-
2024-06-19 20:43,16,20.3,33.7,-,-,-,-,0.9,巢巢悼,161,23.7,1006.6,-
2024-06-19 20:44,17,20.3,33.7,-,-,-,-,1.2,巢巢悼,163,23.7,1006.6,-
2024-06-19 20:45,17,20.3,33.7,-,-,-,-,1.4,巢巢悼,158,23.6,1006.6,-
2024-06-19 20:46,18,20.3,33.7,-,-,-,-,1.5,巢巢悼,163,23.6,1006.6,-
2024-06-19 20:47,18,20.3,33.7,-,-,-,-,1.6,巢巢悼,165,23.5,1006.7,-
2024-06-19 20:48,18,20.3,33.7,-,-,-,-,2.1,巢巢悼,168,23.4,1006.7,-
2024-06-19 20:49,18,20.3,33.7,-,-,-,-,2.2,巢,170,23.2,1006.7,-
2024-06-19 20:50,19,20.3,33.7,-,-,-,-,2.1,巢,169,23.1,1006.7,-
2024-06-19 20:51,19,20.3,33.7,-,-,-,-,2.1,巢,170,23,1006.7,-
2024-06-19 20:52,19,20.3,33.7,-,-,-,-,2.1,巢,172,22.9,1006.7,-
2024-06-19 20:53,19,20.3,33.7,-,-,-,-,2.1,巢,173,22.9,1006.7,-
2024-06-19 20:54,19,20.3,33.7,-,-,-,-,2,巢,182,22.8,1006.7,-
2024-06-19 20:55,18,20.3,33.7,-,-,-,-,1.6,巢,182,22.8,1006.7,-
2024-06-19 20:56,17,20.3,33.7,-,-,-,-,1.6,巢,184,22.8,1006.7,-
2024-06-19 20:57,15,20.3,33.7,-,-,-,-,1.5,巢,181,22.9,1006.7,-
2024-06-19 20:58,14,20.3,33.7,-,-,-,-,1.1,巢,177,22.9,1006.7,-
2024-06-19 20:59,14,20.3,33.7,-,-,-,-,1.1,巢,176,22.9,1006.8,-
2024-06-19 21:00,14,20.3,33.7,-,-,-,-,0.5,巢巢悼,166,22.9,1006.8,-
2024-06-19 21:01,15,20.3,33.7,-,-,-,-,0.4,巢巢悼,168,23,1006.8,-
2024-06-19 21:02,16,20.3,33.7,-,-,-,-,0.5,巢,169,23,1006.8,-
2024-06-19 21:03,17,20.3,33.7,-,-,-,-,0.3,巢巢辑,206,23,1006.8,-
2024-06-19 21:04,18,20.3,33.7,-,-,-,-,0.3,巢辑,229,23,1006.7,-
2024-06-19 21:05,18,20.3,33.7,-,-,-,-,0.7,辑巢辑,251,23,1006.7,-
2024-06-19 21:06,17,20.3,33.7,-,-,-,-,0.7,辑巢辑,258,22.9,1006.7,-
2024-06-19 21:07,16,20.3,33.7,-,-,-,-,0.7,辑,269,22.9,1006.7,-
2024-06-19 21:08,16,20.3,33.7,-,-,-,-,0.7,辑巢辑,258,22.9,1006.7,-
2024-06-19 21:09,15,20.3,33.7,-,-,-,-,0.3,辑合辑,286,22.9,1006.7,-
2024-06-19 21:10,15,20.3,33.7,-,-,-,-,0.2,辑巢辑,249,22.9,1006.8,-
2024-06-19 21:11,15,20.3,33.7,-,-,-,-,0,合,0,23,1006.8,-
2024-06-19 21:12,15,20.3,33.7,-,-,-,-,0,巢巢辑,211,23,1006.8,-
2024-06-19 21:13,16,20.3,33.7,-,-,-,-,0.2,巢巢辑,205,23,1006.8,-
