°üÃø¼Ò¸í:¿©¼öÇ×,,,,,,,,,,,,,,
À§µµ:34.794722,,,,,,,,,,,,,,
°æµµ:127.808055,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-19 10:20,12.9,³²³²¼­,206,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-19 10:30,14.3,³²,181,21.42,-,-,-,-,-,-,-,-,-,-
2024-06-19 10:40,13.9,³²,187,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-19 10:50,14.7,³²,185,21.41,-,-,-,-,-,-,-,-,-,-
2024-06-19 11:00,16.6,³²¼­,224,21.22,-,-,-,-,-,-,-,-,-,-
2024-06-19 11:10,20.6,³²³²¼­,201,21.12,-,-,-,-,-,-,-,-,-,-
2024-06-19 11:20,19.9,³²,177,20.99,-,-,-,-,-,-,-,-,-,-
2024-06-19 11:30,13.7,³²,179,21.14,-,-,-,-,-,-,-,-,-,-
2024-06-19 11:40,9.2,³²³²¼­,193,21.12,-,-,-,-,-,-,-,-,-,-
2024-06-19 11:50,11.5,³²,189,21.1,-,-,-,-,-,-,-,-,-,-
2024-06-19 12:00,12.5,³²,189,21.28,-,-,-,-,-,-,-,-,-,-
2024-06-19 12:10,10.8,¼­³²¼­,238,21.28,-,-,-,-,-,-,-,-,-,-
2024-06-19 12:20,9.9,³²,172,21.47,-,-,-,-,-,-,-,-,-,-
2024-06-19 12:30,13.1,³²,189,21.33,-,-,-,-,-,-,-,-,-,-
2024-06-19 12:40,8.1,³²³²¼­,203,20.97,-,-,-,-,-,-,-,-,-,-
2024-06-19 12:50,9.5,³²³²¼­,204,21.61,-,-,-,-,-,-,-,-,-,-
2024-06-19 13:00,8.5,³²,189,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-19 13:10,16.2,³²³²¼­,192,21.48,-,-,-,-,-,-,-,-,-,-
2024-06-19 13:20,8.1,³²¼­,217,21.77,-,-,-,-,-,-,-,-,-,-
2024-06-19 13:30,7.1,³²,189,21.65,-,-,-,-,-,-,-,-,-,-
2024-06-19 13:40,3.8,³²,187,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-19 13:50,7.8,³²,188,21.42,-,-,-,-,-,-,-,-,-,-
2024-06-19 14:00,4.6,³²³²¼­,197,21.42,-,-,-,-,-,-,-,-,-,-
2024-06-19 14:10,8.6,³²³²¼­,199,21.48,-,-,-,-,-,-,-,-,-,-
2024-06-19 14:20,10.8,³²³²¼­,208,21.31,-,-,-,-,-,-,-,-,-,-
2024-06-19 14:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-19 14:40,6.5,³²¼­,217,20.97,-,-,-,-,-,-,-,-,-,-
2024-06-19 14:50,4.6,ºÏ¼­,309,21.23,-,-,-,-,-,-,-,-,-,-
2024-06-19 15:00,1.8,ºÏºÏ¼­,334,21.38,-,-,-,-,-,-,-,-,-,-
2024-06-19 15:10,7.8,ºÏºÏ¼­,335,21.02,-,-,-,-,-,-,-,-,-,-
2024-06-19 15:20,7.7,ºÏºÏ¼­,344,21.1,-,-,-,-,-,-,-,-,-,-
2024-06-19 15:30,4.3,ºÏ,9,21.27,-,-,-,-,-,-,-,-,-,-
2024-06-19 15:40,6.1,ºÏ,357,21.39,-,-,-,-,-,-,-,-,-,-
2024-06-19 15:50,4.1,ºÏºÏµ¿,14,21.21,-,-,-,-,-,-,-,-,-,-
2024-06-19 16:00,12.8,ºÏ,7,21.65,-,-,-,-,-,-,-,-,-,-
2024-06-19 16:10,18,ºÏ,359,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-19 16:20,10.8,ºÏ,11,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-19 16:30,8.4,ºÏ,0,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-19 16:40,15,ºÏ,3,21.34,-,-,-,-,-,-,-,-,-,-
2024-06-19 16:50,8.9,ºÏºÏ¼­,344,21.08,-,-,-,-,-,-,-,-,-,-
2024-06-19 17:00,8,ºÏºÏµ¿,13,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-19 17:10,19.4,ºÏ,7,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-19 17:20,22.1,ºÏ,360,21.64,-,-,-,-,-,-,-,-,-,-
2024-06-19 17:30,16.5,ºÏ,358,21.51,-,-,-,-,-,-,-,-,-,-
2024-06-19 17:40,21.7,ºÏ,1,21.4,-,-,-,-,-,-,-,-,-,-
2024-06-19 17:50,23.6,ºÏ,3,21.24,-,-,-,-,-,-,-,-,-,-
2024-06-19 18:00,20.1,ºÏ,7,21.53,-,-,-,-,-,-,-,-,-,-
2024-06-19 18:10,18.5,ºÏ,10,22.05,-,-,-,-,-,-,-,-,-,-
2024-06-19 18:20,19.9,ºÏºÏµ¿,14,21.95,-,-,-,-,-,-,-,-,-,-
2024-06-19 18:30,19.7,ºÏºÏµ¿,24,22.09,-,-,-,-,-,-,-,-,-,-
2024-06-19 18:40,17.9,ºÏµ¿,39,21.95,-,-,-,-,-,-,-,-,-,-
2024-06-19 18:50,21.2,ºÏºÏµ¿,15,22.02,-,-,-,-,-,-,-,-,-,-
2024-06-19 19:00,16.5,ºÏºÏµ¿,17,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-19 19:10,18.2,ºÏ,2,22.11,-,-,-,-,-,-,-,-,-,-
2024-06-19 19:20,17.2,ºÏºÏµ¿,15,22.18,-,-,-,-,-,-,-,-,-,-
2024-06-19 19:30,15.5,ºÏºÏµ¿,19,22.31,-,-,-,-,-,-,-,-,-,-
2024-06-19 19:40,7.3,ºÏºÏµ¿,18,22.52,-,-,-,-,-,-,-,-,-,-
2024-06-19 19:50,7.4,ºÏºÏµ¿,26,22.3,-,-,-,-,-,-,-,-,-,-
2024-06-19 20:00,6.1,µ¿ºÏµ¿,66,21.94,-,-,-,-,-,-,-,-,-,-
2024-06-19 20:10,20.9,µ¿,99,22.39,-,-,-,-,-,-,-,-,-,-
2024-06-19 20:20,18.8,µ¿,88,22.66,-,-,-,-,-,-,-,-,-,-
2024-06-19 20:30,18.9,µ¿³²µ¿,109,22.67,-,-,-,-,-,-,-,-,-,-
2024-06-19 20:40,20.8,³²µ¿,128,22.64,-,-,-,-,-,-,-,-,-,-
2024-06-19 20:50,22.9,³²µ¿,133,22.68,-,-,-,-,-,-,-,-,-,-
2024-06-19 21:00,22.8,³²µ¿,132,22.73,-,-,-,-,-,-,-,-,-,-
2024-06-19 21:10,22.4,³²µ¿,129,22.75,-,-,-,-,-,-,-,-,-,-
2024-06-19 21:20,23.3,³²µ¿,138,22.61,-,-,-,-,-,-,-,-,-,-
2024-06-19 21:30,11.1,³²³²µ¿,168,22.74,-,-,-,-,-,-,-,-,-,-
2024-06-19 21:40,18.3,³²³²µ¿,167,22.82,-,-,-,-,-,-,-,-,-,-
2024-06-19 21:50,13.2,³²,178,22.84,-,-,-,-,-,-,-,-,-,-
2024-06-19 22:00,17,³²,171,22.47,-,-,-,-,-,-,-,-,-,-
2024-06-19 22:10,12.7,³²,180,22.59,-,-,-,-,-,-,-,-,-,-
2024-06-19 22:20,16.2,³²,181,22.51,-,-,-,-,-,-,-,-,-,-
2024-06-19 22:30,15.1,³²,180,22.44,-,-,-,-,-,-,-,-,-,-
2024-06-19 22:40,16.9,³²,186,22.58,-,-,-,-,-,-,-,-,-,-
2024-06-19 22:50,28.2,³²,183,22.48,-,-,-,-,-,-,-,-,-,-
2024-06-19 23:00,23.5,³²,184,22.29,-,-,-,-,-,-,-,-,-,-
2024-06-19 23:10,15.2,³²,178,22.13,-,-,-,-,-,-,-,-,-,-
2024-06-19 23:20,19.2,³²³²¼­,194,22.02,-,-,-,-,-,-,-,-,-,-
2024-06-19 23:30,27.8,³²,175,21.94,-,-,-,-,-,-,-,-,-,-
2024-06-19 23:40,24.5,³²³²¼­,193,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-19 23:50,12.7,³²,189,21.92,-,-,-,-,-,-,-,-,-,-
2024-06-20 0:00,26.9,³²,186,22.3,-,-,-,-,-,-,-,-,-,-
2024-06-20 0:10,21.5,³²³²¼­,195,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-20 0:20,12.6,³²³²¼­,196,21.64,-,-,-,-,-,-,-,-,-,-
2024-06-20 0:30,10.1,³²,184,21.18,-,-,-,-,-,-,-,-,-,-
2024-06-20 0:40,11.1,³²,188,21.26,-,-,-,-,-,-,-,-,-,-
2024-06-20 0:50,9.4,³²³²¼­,194,21.64,-,-,-,-,-,-,-,-,-,-
2024-06-20 1:00,9,³²,190,21.75,-,-,-,-,-,-,-,-,-,-
2024-06-20 1:10,10.4,³²,187,21.3,-,-,-,-,-,-,-,-,-,-
2024-06-20 1:20,8.3,³²³²¼­,196,21.35,-,-,-,-,-,-,-,-,-,-
2024-06-20 1:30,13.4,³²³²¼­,204,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-20 1:40,11.1,³²,187,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-20 1:50,10.4,³²,183,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-20 2:00,12,³²,175,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-20 2:10,5.2,³²³²¼­,203,21.93,-,-,-,-,-,-,-,-,-,-
2024-06-20 2:20,7.4,³²¼­,229,21.38,-,-,-,-,-,-,-,-,-,-
2024-06-20 2:30,6.1,¼­,263,21.35,-,-,-,-,-,-,-,-,-,-
2024-06-20 2:40,3.3,¼­ºÏ¼­,298,21.67,-,-,-,-,-,-,-,-,-,-
2024-06-20 2:50,4.6,¼­,276,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-20 3:00,8.9,ºÏºÏ¼­,333,22.11,-,-,-,-,-,-,-,-,-,-
2024-06-20 3:10,11.6,ºÏºÏ¼­,337,22.08,-,-,-,-,-,-,-,-,-,-
2024-06-20 3:20,14.9,ºÏºÏ¼­,327,21.92,-,-,-,-,-,-,-,-,-,-
2024-06-20 3:30,15,ºÏºÏ¼­,344,21.97,-,-,-,-,-,-,-,-,-,-
2024-06-20 3:40,13.1,ºÏºÏ¼­,346,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-20 3:50,13.7,ºÏºÏ¼­,330,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-20 4:00,15.9,ºÏ,350,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-20 4:10,20.9,ºÏºÏ¼­,345,21.65,-,-,-,-,-,-,-,-,-,-
2024-06-20 4:20,19.5,ºÏºÏ¼­,341,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-20 4:30,18.7,ºÏ,349,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-20 4:40,19.2,ºÏºÏ¼­,348,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-20 4:50,20.6,ºÏºÏ¼­,344,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-20 5:00,22.3,ºÏ,352,21.63,-,-,-,-,-,-,-,-,-,-
2024-06-20 5:10,17.8,ºÏºÏ¼­,343,21.57,-,-,-,-,-,-,-,-,-,-
2024-06-20 5:20,15.4,ºÏºÏ¼­,342,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-20 5:30,15.1,ºÏºÏµ¿,27,21.63,-,-,-,-,-,-,-,-,-,-
2024-06-20 5:40,13.9,ºÏ,349,21.35,-,-,-,-,-,-,-,-,-,-
2024-06-20 5:50,14.9,ºÏ,355,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-20 6:00,14,ºÏ,1,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-20 6:10,16.6,ºÏ,5,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-20 6:20,18,ºÏ,11,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-20 6:30,15.4,ºÏ,11,21.85,-,-,-,-,-,-,-,-,-,-
2024-06-20 6:40,13.2,ºÏ,4,21.87,-,-,-,-,-,-,-,-,-,-
2024-06-20 6:50,12.8,ºÏ¼­,321,21.87,-,-,-,-,-,-,-,-,-,-
2024-06-20 7:00,11.6,ºÏºÏ¼­,343,21.92,-,-,-,-,-,-,-,-,-,-
2024-06-20 7:10,5.2,ºÏ,349,21.88,-,-,-,-,-,-,-,-,-,-
2024-06-20 7:20,4.9,ºÏºÏ¼­,337,21.88,-,-,-,-,-,-,-,-,-,-
2024-06-20 7:30,5.6,µ¿,80,21.92,-,-,-,-,-,-,-,-,-,-
2024-06-20 7:40,4.9,ºÏºÏµ¿,25,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-20 7:50,3.8,µ¿³²µ¿,122,22.11,-,-,-,-,-,-,-,-,-,-
2024-06-20 8:00,6.1,µ¿³²µ¿,102,22.22,-,-,-,-,-,-,-,-,-,-
2024-06-20 8:10,9.4,µ¿³²µ¿,114,22.23,-,-,-,-,-,-,-,-,-,-
2024-06-20 8:20,10.3,³²µ¿,134,22.01,-,-,-,-,-,-,-,-,-,-
2024-06-20 8:30,9,³²µ¿,135,22.16,-,-,-,-,-,-,-,-,-,-
2024-06-20 8:40,10.5,³²³²µ¿,162,22.18,-,-,-,-,-,-,-,-,-,-
2024-06-20 8:50,12.5,³²³²µ¿,158,22.02,-,-,-,-,-,-,-,-,-,-
2024-06-20 9:00,11,³²³²µ¿,167,22.09,-,-,-,-,-,-,-,-,-,-
2024-06-20 9:10,8.3,³²,178,22.13,-,-,-,-,-,-,-,-,-,-
2024-06-20 9:20,3.9,³²,169,22.22,-,-,-,-,-,-,-,-,-,-
2024-06-20 9:30,9.9,³²,185,22.1,-,-,-,-,-,-,-,-,-,-
2024-06-20 9:40,8.1,³²,172,21.99,-,-,-,-,-,-,-,-,-,-
2024-06-20 9:50,9.7,³²,180,21.97,-,-,-,-,-,-,-,-,-,-
2024-06-20 10:00,22.7,³²³²µ¿,164,21.89,-,-,-,-,-,-,-,-,-,-
2024-06-20 10:10,25.7,³²³²µ¿,163,21.95,-,-,-,-,-,-,-,-,-,-
2024-06-20 10:20,18.9,³²,174,21.91,-,-,-,-,-,-,-,-,-,-
2024-06-20 10:30,20.3,³²,170,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-20 10:40,15.6,³²,188,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-20 10:50,19,³²,178,21.83,-,-,-,-,-,-,-,-,-,-
2024-06-20 11:00,20.8,³²,175,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-20 11:10,25.9,³²³²¼­,200,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-20 11:20,19.2,³²,178,21.57,-,-,-,-,-,-,-,-,-,-
2024-06-20 11:30,12.2,³²,177,21.49,-,-,-,-,-,-,-,-,-,-
2024-06-20 11:40,15.6,³²,180,21.41,-,-,-,-,-,-,-,-,-,-
2024-06-20 11:50,12.8,³²,187,21.47,-,-,-,-,-,-,-,-,-,-
2024-06-20 12:00,14.2,³²³²µ¿,165,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-20 12:10,12,³²³²¼­,195,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-20 12:20,6.8,³²³²¼­,199,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-20 12:30,17.8,³²³²¼­,201,21.92,-,-,-,-,-,-,-,-,-,-
2024-06-20 12:40,14.1,³²,188,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-20 12:50,3.5,¼­³²¼­,248,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-20 13:00,2.8,¼­,265,21.42,-,-,-,-,-,-,-,-,-,-
2024-06-20 13:10,4.4,¼­³²¼­,243,21.54,-,-,-,-,-,-,-,-,-,-
2024-06-20 13:20,4.3,³²¼­,235,21.44,-,-,-,-,-,-,-,-,-,-
2024-06-20 13:30,8.5,³²³²¼­,196,21.63,-,-,-,-,-,-,-,-,-,-
2024-06-20 13:40,2.9,³²³²µ¿,159,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-20 13:50,3.6,³²,179,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-20 14:00,2.9,³²,176,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-20 14:10,5.5,³²³²¼­,212,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-20 14:20,9.3,³²,184,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-20 14:30,8,³²,171,21.53,-,-,-,-,-,-,-,-,-,-
2024-06-20 14:40,2.5,³²,179,21.49,-,-,-,-,-,-,-,-,-,-
2024-06-20 14:50,3.9,¼­³²¼­,246,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-20 15:00,11,ºÏ,351,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-20 15:10,14.9,ºÏ,3,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-20 15:20,18.9,ºÏºÏ¼­,338,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-20 15:30,16.4,ºÏºÏ¼­,340,21.63,-,-,-,-,-,-,-,-,-,-
2024-06-20 15:40,16.1,ºÏ,350,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-20 15:50,19.1,ºÏºÏ¼­,348,21.59,-,-,-,-,-,-,-,-,-,-
2024-06-20 16:00,16.3,¼­,266,21.58,-,-,-,-,-,-,-,-,-,-
2024-06-20 16:10,22.5,ºÏºÏ¼­,343,21.66,-,-,-,-,-,-,-,-,-,-
2024-06-20 16:20,16.4,ºÏºÏ¼­,341,21.65,-,-,-,-,-,-,-,-,-,-
2024-06-20 16:30,22.8,ºÏºÏ¼­,343,21.67,-,-,-,-,-,-,-,-,-,-
2024-06-20 16:40,26,ºÏºÏµ¿,25,21.75,-,-,-,-,-,-,-,-,-,-
2024-06-20 16:50,23.9,ºÏ,358,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-20 17:00,25.7,ºÏºÏ¼­,343,21.63,-,-,-,-,-,-,-,-,-,-
2024-06-20 17:10,19.2,ºÏ,353,21.23,-,-,-,-,-,-,-,-,-,-
2024-06-20 17:20,24.2,ºÏºÏ¼­,347,21.38,-,-,-,-,-,-,-,-,-,-
2024-06-20 17:30,24.6,ºÏºÏ¼­,332,21.24,-,-,-,-,-,-,-,-,-,-
2024-06-20 17:40,22.1,ºÏ,2,21.57,-,-,-,-,-,-,-,-,-,-
2024-06-20 17:50,23.2,ºÏºÏ¼­,344,21.25,-,-,-,-,-,-,-,-,-,-
2024-06-20 18:00,23.9,ºÏ,353,21.33,-,-,-,-,-,-,-,-,-,-
2024-06-20 18:10,26.2,ºÏ,350,21.46,-,-,-,-,-,-,-,-,-,-
2024-06-20 18:20,25.6,ºÏºÏ¼­,346,21.42,-,-,-,-,-,-,-,-,-,-
2024-06-20 18:30,28.3,ºÏºÏ¼­,335,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-20 18:40,29.6,ºÏ,349,21.61,-,-,-,-,-,-,-,-,-,-
2024-06-20 18:50,28.8,ºÏºÏ¼­,343,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-20 19:00,25.4,ºÏºÏ¼­,340,21.64,-,-,-,-,-,-,-,-,-,-
2024-06-20 19:10,29.1,ºÏ,359,21.66,-,-,-,-,-,-,-,-,-,-
2024-06-20 19:20,23.4,ºÏºÏ¼­,339,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-20 19:30,23,ºÏ,358,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-20 19:40,23.3,ºÏ,351,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-20 19:50,25.4,ºÏ,0,21.67,-,-,-,-,-,-,-,-,-,-
2024-06-20 20:00,20.9,ºÏ,358,21.66,-,-,-,-,-,-,-,-,-,-
2024-06-20 20:10,20.5,ºÏ,3,21.67,-,-,-,-,-,-,-,-,-,-
2024-06-20 20:20,14.9,ºÏºÏ¼­,343,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-20 20:30,15.1,ºÏ,9,21.57,-,-,-,-,-,-,-,-,-,-
2024-06-20 20:40,15.2,ºÏºÏµ¿,19,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-20 20:50,10.1,µ¿ºÏµ¿,60,21.48,-,-,-,-,-,-,-,-,-,-
2024-06-20 21:00,12,µ¿,81,21.54,-,-,-,-,-,-,-,-,-,-
2024-06-20 21:10,12.3,µ¿³²µ¿,105,21.5,-,-,-,-,-,-,-,-,-,-
2024-06-20 21:20,11.2,³²µ¿,138,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-20 21:30,16.1,³²µ¿,136,21.58,-,-,-,-,-,-,-,-,-,-
2024-06-20 21:40,16.3,³²µ¿,140,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-20 21:50,14.5,³²³²µ¿,157,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-20 22:00,15.7,³²³²µ¿,151,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-20 22:10,17.2,³²³²µ¿,148,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-20 22:20,22.8,³²µ¿,138,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-20 22:30,22.7,³²µ¿,139,21.83,-,-,-,-,-,-,-,-,-,-
2024-06-20 22:40,25.4,³²µ¿,142,21.91,-,-,-,-,-,-,-,-,-,-
2024-06-20 22:50,19.6,³²³²µ¿,159,21.97,-,-,-,-,-,-,-,-,-,-
2024-06-20 23:00,16.4,³²,169,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-20 23:10,21.1,³²³²µ¿,164,21.94,-,-,-,-,-,-,-,-,-,-
2024-06-20 23:20,18.9,³²³²µ¿,164,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-20 23:30,16.5,³²,171,21.97,-,-,-,-,-,-,-,-,-,-
2024-06-20 23:40,26.2,³²,179,21.92,-,-,-,-,-,-,-,-,-,-
2024-06-20 23:50,18.1,³²,181,21.84,-,-,-,-,-,-,-,-,-,-
2024-06-21 0:00,25.3,³²,182,21.83,-,-,-,-,-,-,-,-,-,-
2024-06-21 0:10,19.6,³²,181,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-21 0:20,24.3,³²,173,21.75,-,-,-,-,-,-,-,-,-,-
2024-06-21 0:30,21.2,³²,182,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-21 0:40,29.7,³²,179,21.66,-,-,-,-,-,-,-,-,-,-
2024-06-21 0:50,30.7,³²,178,21.55,-,-,-,-,-,-,-,-,-,-
2024-06-21 1:00,31.5,³²,175,21.36,-,-,-,-,-,-,-,-,-,-
2024-06-21 1:10,31.4,³²³²µ¿,161,21.12,-,-,-,-,-,-,-,-,-,-
2024-06-21 1:20,30.1,³²³²µ¿,168,21.24,-,-,-,-,-,-,-,-,-,-
2024-06-21 1:30,27.4,³²,170,21.29,-,-,-,-,-,-,-,-,-,-
2024-06-21 1:40,16.3,³²,169,21.32,-,-,-,-,-,-,-,-,-,-
2024-06-21 1:50,20.5,³²³²µ¿,166,21.18,-,-,-,-,-,-,-,-,-,-
2024-06-21 2:00,21.1,³²³²µ¿,167,21.16,-,-,-,-,-,-,-,-,-,-
2024-06-21 2:10,20.5,³²,180,21.16,-,-,-,-,-,-,-,-,-,-
2024-06-21 2:20,22,³²,191,21.17,-,-,-,-,-,-,-,-,-,-
2024-06-21 2:30,13.4,³²,176,21.28,-,-,-,-,-,-,-,-,-,-
2024-06-21 2:40,13.1,³²,173,21.3,-,-,-,-,-,-,-,-,-,-
2024-06-21 2:50,6.8,³²¼­,217,21.31,-,-,-,-,-,-,-,-,-,-
2024-06-21 3:00,12,³²³²¼­,198,21.35,-,-,-,-,-,-,-,-,-,-
2024-06-21 3:10,12.7,³²,176,21.31,-,-,-,-,-,-,-,-,-,-
2024-06-21 3:20,9.9,³²³²¼­,212,21.34,-,-,-,-,-,-,-,-,-,-
2024-06-21 3:30,10.4,³²¼­,228,21.31,-,-,-,-,-,-,-,-,-,-
2024-06-21 3:40,7.1,³²¼­,235,21.29,-,-,-,-,-,-,-,-,-,-
2024-06-21 3:50,12.3,¼­,264,21.29,-,-,-,-,-,-,-,-,-,-
2024-06-21 4:00,8.4,¼­,273,21.32,-,-,-,-,-,-,-,-,-,-
2024-06-21 4:10,11.5,¼­,277,21.3,-,-,-,-,-,-,-,-,-,-
2024-06-21 4:20,13.4,¼­ºÏ¼­,297,21.3,-,-,-,-,-,-,-,-,-,-
2024-06-21 4:30,15.2,ºÏ¼­,316,21.28,-,-,-,-,-,-,-,-,-,-
2024-06-21 4:40,15.2,ºÏºÏ¼­,340,21.24,-,-,-,-,-,-,-,-,-,-
2024-06-21 4:50,12.3,ºÏºÏ¼­,328,21.25,-,-,-,-,-,-,-,-,-,-
2024-06-21 5:00,18.7,ºÏºÏ¼­,337,21.25,-,-,-,-,-,-,-,-,-,-
2024-06-21 5:10,18.3,ºÏºÏ¼­,331,21.26,-,-,-,-,-,-,-,-,-,-
2024-06-21 5:20,13.2,ºÏºÏ¼­,342,21.25,-,-,-,-,-,-,-,-,-,-
2024-06-21 5:30,19.6,ºÏºÏ¼­,330,21.2,-,-,-,-,-,-,-,-,-,-
2024-06-21 5:40,10.8,ºÏºÏ¼­,330,21.2,-,-,-,-,-,-,-,-,-,-
2024-06-21 5:50,17.3,ºÏ,358,21.19,-,-,-,-,-,-,-,-,-,-
2024-06-21 6:00,21.6,ºÏºÏ¼­,334,21.07,-,-,-,-,-,-,-,-,-,-
2024-06-21 6:10,15,ºÏºÏ¼­,346,21.08,-,-,-,-,-,-,-,-,-,-
2024-06-21 6:20,14.6,ºÏ,353,20.97,-,-,-,-,-,-,-,-,-,-
2024-06-21 6:30,17.3,ºÏºÏ¼­,347,21.05,-,-,-,-,-,-,-,-,-,-
2024-06-21 6:40,15.4,ºÏ,352,21.08,-,-,-,-,-,-,-,-,-,-
2024-06-21 6:50,12.1,ºÏºÏ¼­,340,21.12,-,-,-,-,-,-,-,-,-,-
2024-06-21 7:00,12.2,ºÏºÏ¼­,344,21.12,-,-,-,-,-,-,-,-,-,-
2024-06-21 7:10,12.5,ºÏºÏ¼­,337,21.06,-,-,-,-,-,-,-,-,-,-
2024-06-21 7:20,14.5,ºÏºÏ¼­,342,21.1,-,-,-,-,-,-,-,-,-,-
2024-06-21 7:30,11.8,ºÏºÏ¼­,342,21.11,-,-,-,-,-,-,-,-,-,-
2024-06-21 7:40,10.5,ºÏºÏ¼­,341,21.1,-,-,-,-,-,-,-,-,-,-
2024-06-21 7:50,14.5,ºÏºÏ¼­,331,21.13,-,-,-,-,-,-,-,-,-,-
2024-06-21 8:00,14.5,ºÏ,356,21.14,-,-,-,-,-,-,-,-,-,-
2024-06-21 8:10,12,ºÏºÏ¼­,346,21.12,-,-,-,-,-,-,-,-,-,-
2024-06-21 8:20,11.5,ºÏºÏ¼­,327,21.2,-,-,-,-,-,-,-,-,-,-
2024-06-21 8:30,9.8,ºÏºÏ¼­,336,21.15,-,-,-,-,-,-,-,-,-,-
2024-06-21 8:40,4,ºÏ¼­,322,21.13,-,-,-,-,-,-,-,-,-,-
2024-06-21 8:50,1.9,¼­,280,21.17,-,-,-,-,-,-,-,-,-,-
2024-06-21 9:00,2,³²,169,21.09,-,-,-,-,-,-,-,-,-,-
2024-06-21 9:10,6.5,³²³²¼­,209,21.18,-,-,-,-,-,-,-,-,-,-
2024-06-21 9:20,4.9,³²,170,21.25,-,-,-,-,-,-,-,-,-,-
2024-06-21 9:30,10.3,³²,190,21.2,-,-,-,-,-,-,-,-,-,-
